#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-06-23
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2020	2020-W26-2[1]	_	_	_	_	_	_	_	*[5]	*[15]	Date[30]	*[30]	Day[30]	2020-06-23[30]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2020-W26-2[1]	_	_	_	_	_	_	_	*[5]	*[15]	Date[30]	*[30]	Day[30]	2020-06-23[30]	_	_	_	_	_	_	_	_	_	
1-4	7-9	06	2020-W26-2[1]	_	_	_	_	_	_	_	*[5]	*[15]	Date[30]	*[30]	Day[30]	2020-06-23[30]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2020-W26-2[1]	_	_	_	_	_	_	_	*[5]	*[15]	Date[30]	*[30]	Day[30]	2020-06-23[30]	_	_	_	_	_	_	_	_	_	
1-6	10-12	23	2020-W26-2[1]	_	_	_	_	_	_	_	*[5]	*[15]	Date[30]	*[30]	Day[30]	2020-06-23[30]	_	_	_	_	_	_	_	_	_	

#Text=¶Секретарша Театра Романа Виктюка обвинила директора в изнасиловании
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-27	Секретарша	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	28-34	Театра	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	35-41	Романа	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	42-49	Виктюка	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-6	50-58	обвинила	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-7	59-68	директора	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	69-70	в	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-9	71-84	изнасиловании	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Секретарша Театра Романа Виктюка обвинила директора культурного заведения, заслуженного работника культуры России Валерия Райкова в изнасиловании.
