#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2020-09-04
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
1-2	2-6	2020	2020-W36-5[1]	_	_	_	_	_	_	_	*[5]	*[14]	Date[28]	*[28]	Day[28]	2020-09-04[28]	
1-3	6-7	-	2020-W36-5[1]	_	_	_	_	_	_	_	*[5]	*[14]	Date[28]	*[28]	Day[28]	2020-09-04[28]	
1-4	7-9	09	2020-W36-5[1]	_	_	_	_	_	_	_	*[5]	*[14]	Date[28]	*[28]	Day[28]	2020-09-04[28]	
1-5	9-10	-	2020-W36-5[1]	_	_	_	_	_	_	_	*[5]	*[14]	Date[28]	*[28]	Day[28]	2020-09-04[28]	
1-6	10-12	04	2020-W36-5[1]	_	_	_	_	_	_	_	*[5]	*[14]	Date[28]	*[28]	Day[28]	2020-09-04[28]	

#Text=¶Клиентам европейского банка заплатят за обманутое доверие
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	
2-2	17-25	Клиентам	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	
2-3	26-38	европейского	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	
2-4	39-44	банка	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	
2-5	45-53	заплатят	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	
2-6	54-56	за	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	
2-7	57-66	обманутое	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	
2-8	67-74	доверие	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	

#Text=¶Крупнейший банк Дании Danske Bank заплатит клиентам за обманутое доверие после того, как их вложения в инвестиционные продукты и стратегии, позиционировавшиеся как низкорисковые, обернулись убытками, пишет Bloomberg.
3-1	78-79	¶	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-2	79-89	Крупнейший	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-3	90-94	банк	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-4	95-100	Дании	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-5	101-107	Danske	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-6	108-112	Bank	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-7	113-121	заплатит	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-8	122-130	клиентам	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-9	131-133	за	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-10	134-143	обманутое	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-11	144-151	доверие	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-12	152-157	после	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
3-13	158-162	того	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	
