#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-09-11
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[5]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2020	2020-W37-5[1]	_	_	_	_	_	_	_	*[5]	*[16]	Date[37]	*[37]	Day[37]	2020-09-11[37]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2020-W37-5[1]	_	_	_	_	_	_	_	*[5]	*[16]	Date[37]	*[37]	Day[37]	2020-09-11[37]	_	_	_	_	_	_	_	_	_	
1-4	7-9	09	2020-W37-5[1]	_	_	_	_	_	_	_	*[5]	*[16]	Date[37]	*[37]	Day[37]	2020-09-11[37]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2020-W37-5[1]	_	_	_	_	_	_	_	*[5]	*[16]	Date[37]	*[37]	Day[37]	2020-09-11[37]	_	_	_	_	_	_	_	_	_	
1-6	10-12	11	2020-W37-5[1]	_	_	_	_	_	_	_	*[5]	*[16]	Date[37]	*[37]	Day[37]	2020-09-11[37]	_	_	_	_	_	_	_	_	_	

#Text=¶Группа туристов застряла в горах российского курорта без еды и с трупом приятеля
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-23	Группа	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	24-32	туристов	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	33-41	застряла	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	42-43	в	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	_	_	_	_	_	_	_	_	_	
