#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-08-01
1-1	1-2	¶	_	_	_	_	_	_	_	*[2]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2020	2020-W31-6[1]	_	_	_	_	_	_	*[2]	*[8]	Date[18]	*[18]	Day[18]	2020-08-01[18]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2020-W31-6[1]	_	_	_	_	_	_	*[2]	*[8]	Date[18]	*[18]	Day[18]	2020-08-01[18]	_	_	_	_	_	_	_	_	_	
1-4	7-9	08	2020-W31-6[1]	_	_	_	_	_	_	*[2]	*[8]	Date[18]	*[18]	Day[18]	2020-08-01[18]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2020-W31-6[1]	_	_	_	_	_	_	*[2]	*[8]	Date[18]	*[18]	Day[18]	2020-08-01[18]	_	_	_	_	_	_	_	_	_	
1-6	10-12	01	2020-W31-6[1]	_	_	_	_	_	_	*[2]	*[8]	Date[18]	*[18]	Day[18]	2020-08-01[18]	_	_	_	_	_	_	_	_	_	

#Text=¶Скорое полное восстановление авиасообщения в России опровергли
2-1	16-17	¶	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-23	Скорое	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	24-30	полное	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	31-45	восстановление	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	46-59	авиасообщения	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-6	60-61	в	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-7	62-68	России	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	69-79	опровергли	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Об одновременном и полном возобновлении авиасообщения в России в августе речи не идет, сообщает «Интерфакс» со ссылкой на источник.
3-1	83-84	¶	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-2	84-86	Об	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-3	87-100	одновременном	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-4	101-102	и	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-5	103-109	полном	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-6	110-123	возобновлении	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-7	124-137	авиасообщения	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	138-139	в	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-9	140-146	России	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-10	147-148	в	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-11	149-156	августе	_	*	MonthName	DA	4	08	*	*[4]	*[10]	Date	*	MonthName	2020-08	_	_	_	_	_	_	_	_	_	
3-12	157-161	речи	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-13	162-164	не	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-14	165-169	идет	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-15	169-170	,	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-16	171-179	сообщает	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-17	180-181	«	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-18	181-190	Интерфакс	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-19	190-191	»	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-20	192-194	со	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
