#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2020-05-04
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[11]	*[41]	_	_	_	_	
1-2	2-6	2020	2020-W19-1[1]	_	_	_	_	_	_	_	*[11]	*[41]	Date[132]	*[132]	Day[132]	2020-05-04[132]	
1-3	6-7	-	2020-W19-1[1]	_	_	_	_	_	_	_	*[11]	*[41]	Date[132]	*[132]	Day[132]	2020-05-04[132]	
1-4	7-9	05	2020-W19-1[1]	_	_	_	_	_	_	_	*[11]	*[41]	Date[132]	*[132]	Day[132]	2020-05-04[132]	
1-5	9-10	-	2020-W19-1[1]	_	_	_	_	_	_	_	*[11]	*[41]	Date[132]	*[132]	Day[132]	2020-05-04[132]	
1-6	10-12	04	2020-W19-1[1]	_	_	_	_	_	_	_	*[11]	*[41]	Date[132]	*[132]	Day[132]	2020-05-04[132]	

#Text=¶Русская золушка
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[12]	*[42]	_	_	_	_	
2-2	17-24	Русская	_	_	_	_	_	_	_	_	*[12]	*[42]	_	_	_	_	
2-3	25-32	золушка	_	_	_	_	_	_	_	_	*[12]	*[42]	_	_	_	_	

#Text=¶Как советская модель покорила весь мир и вышла замуж за миллионера
3-1	36-37	¶	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-2	37-40	Как	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-3	41-50	советская	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-4	51-57	модель	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-5	58-66	покорила	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-6	67-71	весь	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-7	72-75	мир	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-8	76-77	и	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-9	78-83	вышла	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-10	84-89	замуж	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-11	90-92	за	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	
3-12	93-103	миллионера	_	_	_	_	_	_	_	_	*[13]	*[43]	_	_	_	_	

#Text=¶В детстве и юности Милы Романовской не было ничего необычного: «стандартные параметры» для очень многих девушек, родившихся в конце 1930-х — начале 1940-х годов.
4-1	107-108	¶	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-2	108-109	В	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-3	110-117	детстве	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-4	118-119	и	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-5	120-126	юности	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-6	127-131	Милы	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-7	132-143	Романовской	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-8	144-146	не	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-9	147-151	было	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-10	152-158	ничего	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-11	159-169	необычного	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-12	169-170	:	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-13	171-172	«	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-14	172-183	стандартные	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-15	184-193	параметры	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-16	193-194	»	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-17	195-198	для	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-18	199-204	очень	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-19	205-211	многих	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-20	212-219	девушек	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-21	219-220	,	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-22	221-231	родившихся	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-23	232-233	в	_	_	_	_	_	_	_	_	*[14]	*[44]	_	_	_	_	
4-24	234-239	конце	_	_	*	Phase	*	*	END	*	*[14]	*[44]	Date[133]	*[133]	YearsX0[133]	193-END[133]	
4-25	240-244	1930	_	_	*[5]	YearsX0[5]	-[5]	-[5]	1930[5]	*[5]	*[14]	*[44]	Date[133]	*[133]	YearsX0[133]	193-END[133]	
