#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2019-03-23
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2019	2019-W12-6[1]	_	_	_	_	_	_	_	*[8]	*[20]	Date[43]	*[43]	Day[43]	*[43]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2019-W12-6[1]	_	_	_	_	_	_	_	*[8]	*[20]	Date[43]	*[43]	Day[43]	*[43]	_	_	_	_	_	_	_	_	_	
1-4	7-9	03	2019-W12-6[1]	_	_	_	_	_	_	_	*[8]	*[20]	Date[43]	*[43]	Day[43]	*[43]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2019-W12-6[1]	_	_	_	_	_	_	_	*[8]	*[20]	Date[43]	*[43]	Day[43]	*[43]	_	_	_	_	_	_	_	_	_	
1-6	10-12	23	2019-W12-6[1]	_	_	_	_	_	_	_	*[8]	*[20]	Date[43]	*[43]	Day[43]	*[43]	_	_	_	_	_	_	_	_	_	

#Text=¶Экс-заместитель губернатора Тверской области «добавил огня» и прошелся босиком по раскаленным углям
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-32	Экс-заместитель	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	33-44	губернатора	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	45-53	Тверской	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	54-61	области	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-6	62-63	«	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-7	63-70	добавил	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	71-75	огня	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-9	75-76	»	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-10	77-78	и	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-11	79-87	прошелся	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-12	88-95	босиком	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-13	96-98	по	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-14	99-110	раскаленным	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-15	111-116	углям	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶В субботу, 23 марта, заместитель генерального директора организации «Россия – страна возможностей» бывший заместитель губернатора Тверской области и экс-директор международного детского центра «Артек» Алексей Каспржак опубликовал у себя на странице в Facebook фотографии экстремального отдыха.
3-1	120-121	¶	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-2	121-122	В	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-3	123-130	субботу	_	_	*	DayOfWeek	DA	4	СУББОТА	*	*[10]	*[22]	Date	*	DayOfWeek	*	*	*	*	SpecialAppos	*	*	*	*	3-5[44_0]	
3-4	130-131	,	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-5	132-134	23	_	_	*	Day	-	-	23	*	*[10]	*[22]	Date[44]	*[44]	Day[44]	*[44]	_	_	_	_	_	_	_	_	_	
3-6	135-140	марта	_	_	*	MonthName	DA	4	МАРТ	*	*[10]	*[22]	Date[44]	*[44]	Day[44]	*[44]	_	_	_	_	_	_	_	_	_	
3-7	140-141	,	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	142-153	заместитель	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-9	154-166	генерального	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-10	167-176	директора	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-11	177-188	организации	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-12	189-190	«	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-13	190-196	Россия	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-14	197-198	–	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-15	199-205	страна	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-16	206-218	возможностей	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-17	218-219	»	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-18	220-226	бывший	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-19	227-238	заместитель	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-20	239-250	губернатора	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
