#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2019-03-26
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2019	2019-W13-2[1]	_	_	_	_	_	_	_	*[4]	*[13]	Date[32]	*[32]	Day[32]	*[32]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2019-W13-2[1]	_	_	_	_	_	_	_	*[4]	*[13]	Date[32]	*[32]	Day[32]	*[32]	_	_	_	_	_	_	_	_	_	
1-4	7-9	03	2019-W13-2[1]	_	_	_	_	_	_	_	*[4]	*[13]	Date[32]	*[32]	Day[32]	*[32]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2019-W13-2[1]	_	_	_	_	_	_	_	*[4]	*[13]	Date[32]	*[32]	Day[32]	*[32]	_	_	_	_	_	_	_	_	_	
1-6	10-12	26	2019-W13-2[1]	_	_	_	_	_	_	_	*[4]	*[13]	Date[32]	*[32]	Day[32]	*[32]	_	_	_	_	_	_	_	_	_	

#Text=¶Суд Испании выдал ордер на арест причастных к налету на посольство КНДР в Мадриде
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-20	Суд	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	21-28	Испании	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	29-34	выдал	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	35-40	ордер	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-6	41-43	на	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-7	44-49	арест	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	50-60	причастных	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-9	61-62	к	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-10	63-69	налету	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-11	70-72	на	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-12	73-83	посольство	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-13	84-88	КНДР	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-14	89-90	в	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-15	91-98	Мадриде	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶По данным Reuters, судья намерен запросить экстрадицию из США подозреваемых в налете
3-1	102-103	¶	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-2	103-105	По	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-3	106-112	данным	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-4	113-120	Reuters	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-5	120-121	,	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-6	122-127	судья	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-7	128-135	намерен	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	136-145	запросить	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-9	146-157	экстрадицию	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-10	158-160	из	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-11	161-164	США	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-12	165-178	подозреваемых	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-13	179-180	в	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-14	181-187	налете	_	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶МАДРИД, 26 марта.
4-1	191-192	¶	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-2	192-198	МАДРИД	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-3	198-199	,	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-4	200-202	26	_	_	*	Day	-	-	26	*	*[7]	*[16]	Date[33]	*[33]	Day[33]	*[33]	*	*	*	*	*	*	*	4Y	6-21[34_33]	
4-5	203-208	марта	_	_	*	MonthName	DA	4	МАРТ	*	*[7]	*[16]	Date[33]	*[33]	Day[33]	*[33]	_	_	_	_	_	_	_	_	_	
