#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2016-08-04
1-1	0-1	¶	_	_	_	_	_	_	_	*[2]	*[7]	_	_	_	_	
1-2	1-5	2016	2016-W31-4[1]	_	_	_	_	_	_	*[2]	*[7]	Date[17]	*[17]	Day[17]	2016-08-04[17]	
1-3	5-6	-	2016-W31-4[1]	_	_	_	_	_	_	*[2]	*[7]	Date[17]	*[17]	Day[17]	2016-08-04[17]	
1-4	6-8	08	2016-W31-4[1]	_	_	_	_	_	_	*[2]	*[7]	Date[17]	*[17]	Day[17]	2016-08-04[17]	
1-5	8-9	-	2016-W31-4[1]	_	_	_	_	_	_	*[2]	*[7]	Date[17]	*[17]	Day[17]	2016-08-04[17]	
1-6	9-11	04	2016-W31-4[1]	_	_	_	_	_	_	*[2]	*[7]	Date[17]	*[17]	Day[17]	2016-08-04[17]	

#Text=¶Москва, 4 августа.
2-1	12-13	¶	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	
2-2	13-19	Москва	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	
2-3	19-20	,	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	
2-4	21-22	4	_	*	Day	-	-	4	*	*[3]	*[8]	Date[18]	*[18]	Day[18]	2016-08-04[18]	
2-5	23-30	августа	_	*	MonthName	DA	4	08	*	*[3]	*[8]	Date[18]	*[18]	Day[18]	2016-08-04[18]	
2-6	30-31	.	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	

#Text=Российский МИД удовлетворен продлением переговоров в Йемене и выступает за урегулирование кризиса в стране за столом переговоров, отмечается в сообщении на портале МИД РФ.
3-1	32-42	Российский	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-2	43-46	МИД	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-3	47-59	удовлетворен	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-4	60-70	продлением	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-5	71-82	переговоров	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-6	83-84	в	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-7	85-91	Йемене	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-8	92-93	и	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-9	94-103	выступает	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-10	104-106	за	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-11	107-121	урегулирование	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-12	122-129	кризиса	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-13	130-131	в	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-14	132-138	стране	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-15	139-141	за	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-16	142-148	столом	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-17	149-160	переговоров	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-18	160-161	,	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-19	162-172	отмечается	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-20	173-174	в	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-21	175-184	сообщении	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-22	185-187	на	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-23	188-195	портале	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-24	196-199	МИД	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-25	200-202	РФ	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
3-26	202-203	.	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	

#Text=¶Москва внимательно следит за переговорами, которые возобновились в середине июля под эгидой ООН в столице Кувейта.
4-1	205-206	¶	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-2	206-212	Москва	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-3	213-224	внимательно	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-4	225-231	следит	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-5	232-234	за	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-6	235-247	переговорами	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-7	247-248	,	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-8	249-256	которые	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-9	257-270	возобновились	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-10	271-272	в	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-11	273-281	середине	_	*	Phase	*	*	MID	*	*[4]	*[10]	Date[19]	*[19]	MonthName[19]	2016-07-MID[19]	
4-12	282-286	июля	_	*	MonthName	DA	4	07	*	*[4]	*[10]	Date[19]	*[19]	MonthName[19]	2016-07-MID[19]	
4-13	287-290	под	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-14	291-297	эгидой	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-15	298-301	ООН	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-16	302-303	в	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-17	304-311	столице	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-18	312-319	Кувейта	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
4-19	319-320	.	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	

#Text=Однако уложиться в установленный 15-дневный срок, отведенный на переговоры, участники консультации не смогли.
5-1	321-327	Однако	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-2	328-337	уложиться	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-3	338-339	в	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-4	340-353	установленный	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-5	354-356	15	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-6	356-357	-	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-7	357-364	дневный	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-8	365-369	срок	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-9	369-370	,	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-10	371-381	отведенный	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-11	382-384	на	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-12	385-395	переговоры	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-13	395-396	,	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-14	397-406	участники	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
5-15	407-419	консультации	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
