#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2020-09-22
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[2]	*[10]	_	_	_	_	
1-2	2-6	2020	2020-W39-2[1]	_	_	_	_	_	_	_	*[2]	*[10]	Date[26]	*[26]	Day[26]	2020-09-22[26]	
1-3	6-7	-	2020-W39-2[1]	_	_	_	_	_	_	_	*[2]	*[10]	Date[26]	*[26]	Day[26]	2020-09-22[26]	
1-4	7-9	09	2020-W39-2[1]	_	_	_	_	_	_	_	*[2]	*[10]	Date[26]	*[26]	Day[26]	2020-09-22[26]	
1-5	9-10	-	2020-W39-2[1]	_	_	_	_	_	_	_	*[2]	*[10]	Date[26]	*[26]	Day[26]	2020-09-22[26]	
1-6	10-12	22	2020-W39-2[1]	_	_	_	_	_	_	_	*[2]	*[10]	Date[26]	*[26]	Day[26]	2020-09-22[26]	

#Text=¶Фондовый рынок США сел на качели
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-2	17-25	Фондовый	_	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-3	26-31	рынок	_	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-4	32-35	США	_	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-5	36-39	сел	_	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-6	40-42	на	_	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-7	43-49	качели	_	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	

#Text=¶Фондовый рынок США переживает период небывалой нестабильности и фактически сел на качели, считают опрошенные CNBC аналитики.
3-1	53-54	¶	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-2	54-62	Фондовый	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-3	63-68	рынок	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-4	69-72	США	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-5	73-83	переживает	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-6	84-90	период	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-7	91-100	небывалой	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-8	101-115	нестабильности	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-9	116-117	и	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-10	118-128	фактически	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-11	129-132	сел	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-12	133-135	на	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-13	136-142	качели	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-14	142-143	,	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-15	144-151	считают	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-16	152-162	опрошенные	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-17	163-167	CNBC	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-18	168-177	аналитики	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-19	177-178	.	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	

#Text=В настоящий момент основные индексы демонстрируют спад, однако уже в скором будущем его может сменить новый виток роста котировок.
4-1	179-180	В	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-2	181-190	настоящий	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-3	191-197	момент	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-4	198-206	основные	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-5	207-214	индексы	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-6	215-228	демонстрируют	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-7	229-233	спад	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-8	233-234	,	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-9	235-241	однако	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-10	242-245	уже	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-11	246-247	в	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-12	248-254	скором	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-13	255-262	будущем	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-14	263-266	его	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-15	267-272	может	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-16	273-280	сменить	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-17	281-286	новый	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-18	287-292	виток	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-19	293-298	роста	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-20	299-308	котировок	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-21	308-309	.	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	

#Text=¶Торговая сессия 21 сентября была ознаменована падением рынка почти на 20 процентов.
5-1	313-314	¶	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-2	314-322	Торговая	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-3	323-329	сессия	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-4	330-332	21	_	_	*	Day	-	-	21	*	*[5]	*[14]	Date[27]	*[27]	Day[27]	2020-09-21[27]	
