#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2020-09-04
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[7]	*[20]	_	_	_	_	
1-2	2-6	2020	2020-W36-5[1]	_	_	_	_	_	_	_	*[7]	*[20]	Date[42]	*[42]	Day[42]	2020-09-04[42]	
1-3	6-7	-	2020-W36-5[1]	_	_	_	_	_	_	_	*[7]	*[20]	Date[42]	*[42]	Day[42]	2020-09-04[42]	
1-4	7-9	09	2020-W36-5[1]	_	_	_	_	_	_	_	*[7]	*[20]	Date[42]	*[42]	Day[42]	2020-09-04[42]	
1-5	9-10	-	2020-W36-5[1]	_	_	_	_	_	_	_	*[7]	*[20]	Date[42]	*[42]	Day[42]	2020-09-04[42]	
1-6	10-12	04	2020-W36-5[1]	_	_	_	_	_	_	_	*[7]	*[20]	Date[42]	*[42]	Day[42]	2020-09-04[42]	

#Text=¶Интернет от SpaceX достиг скорости 100 мегабит в секунду
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
2-2	17-25	Интернет	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
2-3	26-28	от	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
2-4	29-35	SpaceX	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
2-5	36-42	достиг	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
2-6	43-51	скорости	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
2-7	52-55	100	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
2-8	56-63	мегабит	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
2-9	64-65	в	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
2-10	66-73	секунду	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	

#Text=¶В настоящее время система спутникового интернета Starlink американской SpaceX обеспечивает скорость скачивания 100 мегабит в секунду, сообщает Ars Technica, ссылаясь на сообщение компании.
3-1	77-78	¶	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-2	78-79	В	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-3	80-89	настоящее	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-4	90-95	время	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-5	96-103	система	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-6	104-116	спутникового	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-7	117-126	интернета	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-8	127-135	Starlink	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-9	136-148	американской	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-10	149-155	SpaceX	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-11	156-168	обеспечивает	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-12	169-177	скорость	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-13	178-188	скачивания	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-14	189-192	100	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-15	193-200	мегабит	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-16	201-202	в	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-17	203-210	секунду	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-18	210-211	,	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-19	212-220	сообщает	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-20	221-224	Ars	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-21	225-233	Technica	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-22	233-234	,	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-23	235-243	ссылаясь	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-24	244-246	на	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-25	247-256	сообщение	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-26	257-265	компании	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	
3-27	265-266	.	_	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	

#Text=Подобные зарубежные системы, в частности, британская OneWeb, не получили разрешение на свою деятельность в России, то есть фактически запрещены.
4-1	267-275	Подобные	_	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
4-2	276-286	зарубежные	_	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
4-3	287-294	системы	_	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
4-4	294-295	,	_	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
4-5	296-297	в	_	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
4-6	298-307	частности	_	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
4-7	307-308	,	_	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
