#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2020-05-13
1-1	1-2	¶	_	_	_	_	_	_	_	*[2]	*[10]	_	_	_	_	
1-2	2-6	2020	2020-W20-3[1]	_	_	_	_	_	_	*[2]	*[10]	Date[25]	*[25]	Day[25]	2020-05-13[25]	
1-3	6-7	-	2020-W20-3[1]	_	_	_	_	_	_	*[2]	*[10]	Date[25]	*[25]	Day[25]	2020-05-13[25]	
1-4	7-9	05	2020-W20-3[1]	_	_	_	_	_	_	*[2]	*[10]	Date[25]	*[25]	Day[25]	2020-05-13[25]	
1-5	9-10	-	2020-W20-3[1]	_	_	_	_	_	_	*[2]	*[10]	Date[25]	*[25]	Day[25]	2020-05-13[25]	
1-6	10-12	13	2020-W20-3[1]	_	_	_	_	_	_	*[2]	*[10]	Date[25]	*[25]	Day[25]	2020-05-13[25]	

#Text=¶Инфекционный госпиталь в парке «Патриот» примет 1,4 тысячи пациентов
2-1	16-17	¶	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-2	17-29	Инфекционный	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-3	30-39	госпиталь	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-4	40-41	в	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-5	42-47	парке	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-6	48-49	«	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-7	49-56	Патриот	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-8	56-57	»	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-9	58-64	примет	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-10	65-66	1	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-11	66-67	,	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-12	67-68	4	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-13	69-75	тысячи	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-14	76-85	пациентов	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	

#Text=¶Инфекционный госпиталь в парке «Патриот» в Одинцовском городском округе сможет принять более 1,4 тысячи пациентов с коронавирусом.
3-1	89-90	¶	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-2	90-102	Инфекционный	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-3	103-112	госпиталь	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-4	113-114	в	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-5	115-120	парке	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-6	121-122	«	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-7	122-129	Патриот	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-8	129-130	»	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-9	131-132	в	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-10	133-144	Одинцовском	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-11	145-154	городском	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-12	155-161	округе	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-13	162-168	сможет	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-14	169-176	принять	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-15	177-182	более	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-16	183-184	1	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-17	184-185	,	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-18	185-186	4	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-19	187-193	тысячи	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-20	194-203	пациентов	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-21	204-205	с	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-22	206-219	коронавирусом	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-23	219-220	.	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	

#Text=Об этом сообщается на сайте областного правительства.
4-1	221-223	Об	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-2	224-228	этом	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-3	229-239	сообщается	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-4	240-242	на	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-5	243-248	сайте	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-6	249-259	областного	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-7	260-273	правительства	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
4-8	273-274	.	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	

#Text=¶С 7 мая госпиталь уже начал свою работу — введен первый блок.
5-1	278-279	¶	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-2	279-280	С	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-3	281-282	7	_	*	Day	-	-	7	*	*[5]	*[14]	Date[26]	*[26]	Day[26]	2020-05-07[26]	
5-4	283-286	мая	_	*	MonthName	DA	4	05	*	*[5]	*[14]	Date[26]	*[26]	Day[26]	2020-05-07[26]	
5-5	287-296	госпиталь	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-6	297-300	уже	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-7	301-306	начал	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-8	307-311	свою	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-9	312-318	работу	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-10	319-320	—	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-11	321-327	введен	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-12	328-334	первый	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-13	335-339	блок	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
5-14	339-340	.	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	

#Text=К середине месяца центр будет функционировать в полном объеме, говорится в сообщении.
6-1	341-342	К	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-2	343-351	середине	_	*	Phase	*	*	MID	*	*[5]	*[15]	Date[27]	*[27]	Month[27]	2020-05-MID[27]	
6-3	352-358	месяца	_	*	Month	DA	6	05	*	*[5]	*[15]	Date[27]	*[27]	Month[27]	2020-05-MID[27]	
6-4	359-364	центр	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-5	365-370	будет	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-6	371-386	функционировать	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-7	387-388	в	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-8	389-395	полном	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-9	396-402	объеме	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-10	402-403	,	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-11	404-413	говорится	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-12	414-415	в	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-13	416-425	сообщении	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
6-14	425-426	.	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	

#Text=¶«Минобороны направляет нам 630 человек — врачей, средний и младший медперсонал.
7-1	430-431	¶	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
7-2	431-432	«	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
7-3	432-442	Минобороны	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
7-4	443-453	направляет	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
7-5	454-457	нам	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
7-6	458-461	630	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
7-7	462-469	человек	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
7-8	470-471	—	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
7-9	472-478	врачей	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
7-10	478-479	,	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
7-11	480-487	средний	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
