#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2016-05-12
1-1	0-1	¶	_	_	_	_	_	_	_	*[3]	*[13]	_	_	_	_	
1-2	1-5	2016	2016-W19-4[1]	_	_	_	_	_	_	*[3]	*[13]	Date[29]	*[29]	Day[29]	2016-05-12[29]	
1-3	5-6	-	2016-W19-4[1]	_	_	_	_	_	_	*[3]	*[13]	Date[29]	*[29]	Day[29]	2016-05-12[29]	
1-4	6-8	05	2016-W19-4[1]	_	_	_	_	_	_	*[3]	*[13]	Date[29]	*[29]	Day[29]	2016-05-12[29]	
1-5	8-9	-	2016-W19-4[1]	_	_	_	_	_	_	*[3]	*[13]	Date[29]	*[29]	Day[29]	2016-05-12[29]	
1-6	9-11	12	2016-W19-4[1]	_	_	_	_	_	_	*[3]	*[13]	Date[29]	*[29]	Day[29]	2016-05-12[29]	

#Text=¶В.Гройсман провел встречу с министром обороны Турции.
2-1	12-13	¶	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	
2-2	13-14	В	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	
2-3	14-15	.	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	
2-4	15-23	Гройсман	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	
2-5	24-30	провел	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	
2-6	31-38	встречу	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	
2-7	39-40	с	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	
2-8	41-50	министром	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	
2-9	51-58	обороны	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	
2-10	59-65	Турции	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	
2-11	65-66	.	_	_	_	_	_	_	_	*[4]	*[14]	_	_	_	_	

#Text=¶КИЕВ.
3-1	67-68	¶	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
3-2	68-72	КИЕВ	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
3-3	72-73	.	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	

#Text=12 мая.
4-1	74-76	12	_	*	Day	-	-	12	*	*[5]	*[16]	Date[30]	*[30]	Day[30]	2016-05-12[30]	
4-2	77-80	мая	_	*	MonthName	DA	4	05	*	*[5]	*[16]	Date[30]	*[30]	Day[30]	2016-05-12[30]	
4-3	80-81	.	_	_	_	_	_	_	_	*[5]	*[16]	_	_	_	_	

#Text=УНН.
5-1	82-85	УНН	_	_	_	_	_	_	_	*[5]	*[17]	_	_	_	_	
5-2	85-86	.	_	_	_	_	_	_	_	*[5]	*[17]	_	_	_	_	

#Text=Премьер-министр Украины Владимир Гройсман провел встречу с Министром национальной обороны Турецкой Республики господином Исметом Йылмазом по углублению сотрудничества, в частности в военно-технических и торговых сферах.
6-1	87-102	Премьер-министр	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-2	103-110	Украины	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-3	111-119	Владимир	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-4	120-128	Гройсман	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-5	129-135	провел	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-6	136-143	встречу	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-7	144-145	с	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-8	146-155	Министром	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-9	156-168	национальной	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-10	169-176	обороны	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-11	177-185	Турецкой	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-12	186-196	Республики	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-13	197-207	господином	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-14	208-215	Исметом	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-15	216-224	Йылмазом	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-16	225-227	по	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-17	228-238	углублению	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-18	239-253	сотрудничества	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-19	253-254	,	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-20	255-256	в	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-21	257-266	частности	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-22	267-268	в	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-23	269-287	военно-технических	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-24	288-289	и	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-25	290-298	торговых	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-26	299-305	сферах	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	
6-27	305-306	.	_	_	_	_	_	_	_	*[5]	*[18]	_	_	_	_	

#Text=Об этом УНН сообщили в пресс-службе Кабмина.
7-1	307-309	Об	_	_	_	_	_	_	_	*[5]	*[19]	_	_	_	_	
7-2	310-314	этом	_	_	_	_	_	_	_	*[5]	*[19]	_	_	_	_	
7-3	315-318	УНН	_	_	_	_	_	_	_	*[5]	*[19]	_	_	_	_	
7-4	319-327	сообщили	_	_	_	_	_	_	_	*[5]	*[19]	_	_	_	_	
7-5	328-329	в	_	_	_	_	_	_	_	*[5]	*[19]	_	_	_	_	
7-6	330-342	пресс-службе	_	_	_	_	_	_	_	*[5]	*[19]	_	_	_	_	
7-7	343-350	Кабмина	_	_	_	_	_	_	_	*[5]	*[19]	_	_	_	_	
7-8	350-351	.	_	_	_	_	_	_	_	*[5]	*[19]	_	_	_	_	

#Text=¶В.Гройсман отметил, что Турция является одним из главных партнеров Украины, в частности в сферах экономики и энергетики, а также перспективным является сотрудничество в оборонной сфере, что будет способствовать повышению обороноспособности Украины.
8-1	352-353	¶	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-2	353-354	В	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-3	354-355	.	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-4	355-363	Гройсман	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-5	364-371	отметил	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-6	371-372	,	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-7	373-376	что	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-8	377-383	Турция	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-9	384-392	является	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-10	393-398	одним	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-11	399-401	из	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-12	402-409	главных	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-13	410-419	партнеров	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-14	420-427	Украины	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-15	427-428	,	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-16	429-430	в	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-17	431-440	частности	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-18	441-442	в	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-19	443-449	сферах	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-20	450-459	экономики	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-21	460-461	и	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-22	462-472	энергетики	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-23	472-473	,	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-24	474-475	а	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-25	476-481	также	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-26	482-495	перспективным	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-27	496-504	является	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-28	505-519	сотрудничество	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-29	520-521	в	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-30	522-531	оборонной	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-31	532-537	сфере	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-32	537-538	,	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-33	539-542	что	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-34	543-548	будет	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-35	549-563	способствовать	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-36	564-573	повышению	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-37	574-592	обороноспособности	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-38	593-600	Украины	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	
8-39	600-601	.	_	_	_	_	_	_	_	*[6]	*[20]	_	_	_	_	

#Text=¶"Мое сообщение - углубляем наши отношения, расширяем торговый компонент, подходим к подписанию зоны свободной торговли, и мы готовы к дальнейшему углублению взаимодействия во всех сферах", - подчеркнул В.Гройсман.
9-1	602-603	¶	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-2	603-604	"	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-3	604-607	Мое	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-4	608-617	сообщение	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-5	618-619	-	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-6	620-629	углубляем	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-7	630-634	наши	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-8	635-644	отношения	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-9	644-645	,	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-10	646-655	расширяем	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-11	656-664	торговый	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-12	665-674	компонент	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-13	674-675	,	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-14	676-684	подходим	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-15	685-686	к	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-16	687-697	подписанию	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-17	698-702	зоны	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-18	703-712	свободной	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-19	713-721	торговли	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-20	721-722	,	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-21	723-724	и	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-22	725-727	мы	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-23	728-734	готовы	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-24	735-736	к	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-25	737-748	дальнейшему	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-26	749-759	углублению	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-27	760-774	взаимодействия	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-28	775-777	во	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-29	778-782	всех	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-30	783-789	сферах	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-31	789-790	"	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-32	790-791	,	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-33	792-793	-	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-34	794-804	подчеркнул	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-35	805-806	В	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-36	806-807	.	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-37	807-815	Гройсман	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	
9-38	815-816	.	_	_	_	_	_	_	_	*[7]	*[21]	_	_	_	_	

#Text=¶Министр национальной обороны Турецкой Республики Исмет Йылмаз заверил, что Турция продолжит поддержку Украины в достижении ею мира и процветания.
10-1	817-818	¶	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-2	818-825	Министр	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-3	826-838	национальной	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-4	839-846	обороны	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-5	847-855	Турецкой	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-6	856-866	Республики	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-7	867-872	Исмет	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-8	873-879	Йылмаз	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-9	880-887	заверил	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-10	887-888	,	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-11	889-892	что	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-12	893-899	Турция	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-13	900-909	продолжит	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-14	910-919	поддержку	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-15	920-927	Украины	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-16	928-929	в	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-17	930-940	достижении	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-18	941-943	ею	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-19	944-948	мира	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-20	949-950	и	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-21	951-962	процветания	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	
10-22	962-963	.	_	_	_	_	_	_	_	*[8]	*[22]	_	_	_	_	

#Text=¶"Черное море не разделяет, а, наоборот, объединяет наши страны, - подчеркнул Исмет Йылмаз.
11-1	964-965	¶	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-2	965-966	"	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-3	966-972	Черное	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-4	973-977	море	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-5	978-980	не	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-6	981-990	разделяет	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-7	990-991	,	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-8	992-993	а	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-9	993-994	,	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-10	995-1003	наоборот	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-11	1003-1004	,	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-12	1005-1015	объединяет	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-13	1016-1020	наши	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-14	1021-1027	страны	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-15	1027-1028	,	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-16	1029-1030	-	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-17	1031-1041	подчеркнул	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-18	1042-1047	Исмет	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-19	1048-1054	Йылмаз	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	
11-20	1054-1055	.	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	

#Text=- Сотрудничество в этой сфере будет полезным как для Турции, так и для Украины".
12-1	1056-1057	-	_	_	_	_	_	_	_	*[9]	*[24]	_	_	_	_	
12-2	1058-1072	Сотрудничество	_	_	_	_	_	_	_	*[9]	*[24]	_	_	_	_	
12-3	1073-1074	в	_	_	_	_	_	_	_	*[9]	*[24]	_	_	_	_	
12-4	1075-1079	этой	_	_	_	_	_	_	_	*[9]	*[24]	_	_	_	_	
