#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-02-23
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
1-2	2-6	2019	2019-W08-6[1]	_	_	_	_	_	_	_	*[3]	*[11]	Date[23]	*[23]	Day[23]	*[23]	
1-3	6-7	-	2019-W08-6[1]	_	_	_	_	_	_	_	*[3]	*[11]	Date[23]	*[23]	Day[23]	*[23]	
1-4	7-9	02	2019-W08-6[1]	_	_	_	_	_	_	_	*[3]	*[11]	Date[23]	*[23]	Day[23]	*[23]	
1-5	9-10	-	2019-W08-6[1]	_	_	_	_	_	_	_	*[3]	*[11]	Date[23]	*[23]	Day[23]	*[23]	
1-6	10-12	23	2019-W08-6[1]	_	_	_	_	_	_	_	*[3]	*[11]	Date[23]	*[23]	Day[23]	*[23]	

#Text=¶Космоплан компании Virgin Galactic вновь достигает границы с космосом
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
2-2	17-26	Космоплан	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
2-3	27-35	компании	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
2-4	36-42	Virgin	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
2-5	43-51	Galactic	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
2-6	52-57	вновь	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
2-7	58-67	достигает	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
2-8	68-75	границы	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
2-9	76-77	с	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
2-10	78-86	космосом	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	

#Text=¶Космоплан компании Virgin Galactic серии SpaceShipTwo под названием VSS Unity совершил первый испытательный суборбитальный полет с пассажиром на борту вчера, 22 февраля, вечером (вчера утром по местному времени), стартовав с площадки космодрома, расположенного в пустыне Мохаве, США, и поднявшись до отметки в 89,9 километра – спустя всего лишь 2 месяца после первого пробного полета в космос.
3-1	90-91	¶	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
3-2	91-100	Космоплан	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
3-3	101-109	компании	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
3-4	110-116	Virgin	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
3-5	117-125	Galactic	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
3-6	126-131	серии	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
3-7	132-144	SpaceShipTwo	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
3-8	145-148	под	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
3-9	149-158	названием	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
3-10	159-162	VSS	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
