#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2017-12-20
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[3]	*[12]	_	_	_	_	
1-2	2-6	2017	2017-W51-3[1]	_	_	_	_	_	_	_	*[3]	*[12]	Date[37]	*[37]	Day[37]	2017-12-20[37]	
1-3	6-7	-	2017-W51-3[1]	_	_	_	_	_	_	_	*[3]	*[12]	Date[37]	*[37]	Day[37]	2017-12-20[37]	
1-4	7-9	12	2017-W51-3[1]	_	_	_	_	_	_	_	*[3]	*[12]	Date[37]	*[37]	Day[37]	2017-12-20[37]	
1-5	9-10	-	2017-W51-3[1]	_	_	_	_	_	_	_	*[3]	*[12]	Date[37]	*[37]	Day[37]	2017-12-20[37]	
1-6	10-12	20	2017-W51-3[1]	_	_	_	_	_	_	_	*[3]	*[12]	Date[37]	*[37]	Day[37]	2017-12-20[37]	

#Text=¶Американский еврей случайно сжег семью на Хануку
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-2	17-29	Американский	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-3	30-35	еврей	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-4	36-44	случайно	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-5	45-49	сжег	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-6	50-55	семью	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-7	56-58	на	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-8	59-65	Хануку	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	

#Text=¶Мать и трое детей погибли в результате пожара в своем доме в американском Нью-Йорке.
3-1	69-70	¶	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-2	70-74	Мать	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-3	75-76	и	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-4	77-81	трое	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-5	82-87	детей	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-6	88-95	погибли	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-7	96-97	в	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-8	98-108	результате	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-9	109-115	пожара	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-10	116-117	в	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-11	118-123	своем	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-12	124-128	доме	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-13	129-130	в	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-14	131-143	американском	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-15	144-153	Нью-Йорке	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-16	153-154	.	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	

#Text=Об этом сообщает New York Post.
4-1	155-157	Об	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-2	158-162	этом	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-3	163-171	сообщает	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-4	172-175	New	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-5	176-180	York	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-6	181-185	Post	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-7	185-186	.	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	

#Text=¶Причиной возгорания стала зажженная отцом семейства Йозефом Азаном ханукия.
5-1	190-191	¶	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-2	191-199	Причиной	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-3	200-210	возгорания	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
