#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2018-06-05
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[21]	*[56]	_	_	_	_	
1-2	2-6	2018	2018-W23-2[1]	_	_	_	_	_	_	_	*[21]	*[56]	Date[171]	*[171]	Day[171]	2018-06-05[171]	
1-3	6-7	-	2018-W23-2[1]	_	_	_	_	_	_	_	*[21]	*[56]	Date[171]	*[171]	Day[171]	2018-06-05[171]	
1-4	7-9	06	2018-W23-2[1]	_	_	_	_	_	_	_	*[21]	*[56]	Date[171]	*[171]	Day[171]	2018-06-05[171]	
1-5	9-10	-	2018-W23-2[1]	_	_	_	_	_	_	_	*[21]	*[56]	Date[171]	*[171]	Day[171]	2018-06-05[171]	
1-6	10-12	05	2018-W23-2[1]	_	_	_	_	_	_	_	*[21]	*[56]	Date[171]	*[171]	Day[171]	2018-06-05[171]	

#Text=¶Бритоголовый шик
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[22]	*[57]	_	_	_	_	
2-2	17-29	Бритоголовый	_	_	_	_	_	_	_	_	*[22]	*[57]	_	_	_	_	
2-3	30-33	шик	_	_	_	_	_	_	_	_	*[22]	*[57]	_	_	_	_	

#Text=¶В России их считают нацистами.
3-1	37-38	¶	_	_	_	_	_	_	_	_	*[23]	*[58]	_	_	_	_	
3-2	38-39	В	_	_	_	_	_	_	_	_	*[23]	*[58]	_	_	_	_	
3-3	40-46	России	_	_	_	_	_	_	_	_	*[23]	*[58]	_	_	_	_	
3-4	47-49	их	_	_	_	_	_	_	_	_	*[23]	*[58]	_	_	_	_	
3-5	50-57	считают	_	_	_	_	_	_	_	_	*[23]	*[58]	_	_	_	_	
3-6	58-67	нацистами	_	_	_	_	_	_	_	_	*[23]	*[58]	_	_	_	_	
3-7	67-68	.	_	_	_	_	_	_	_	_	*[23]	*[58]	_	_	_	_	

#Text=В Британии они иконы стиля
4-1	69-70	В	_	_	_	_	_	_	_	_	*[23]	*[59]	_	_	_	_	
4-2	71-79	Британии	_	_	_	_	_	_	_	_	*[23]	*[59]	_	_	_	_	
4-3	80-83	они	_	_	_	_	_	_	_	_	*[23]	*[59]	_	_	_	_	
4-4	84-89	иконы	_	_	_	_	_	_	_	_	*[23]	*[59]	_	_	_	_	
4-5	90-95	стиля	_	_	_	_	_	_	_	_	*[23]	*[59]	_	_	_	_	

#Text=¶«Лента.
5-1	99-100	¶	_	_	_	_	_	_	_	_	*[24]	*[60]	_	_	_	_	
5-2	100-101	«	_	_	_	_	_	_	_	_	*[24]	*[60]	_	_	_	_	
5-3	101-106	Лента	_	_	_	_	_	_	_	_	*[24]	*[60]	_	_	_	_	
5-4	106-107	.	_	_	_	_	_	_	_	_	*[24]	*[60]	_	_	_	_	

#Text=ру» начинает цикл материалов о субкультурах и их влиянии на мир моды со скинхедов.
