#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2019-03-21
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2019	2019-W12-4[1]	_	_	_	_	_	_	_	*[5]	*[12]	Date[23]	*[23]	Day[23]	*[23]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2019-W12-4[1]	_	_	_	_	_	_	_	*[5]	*[12]	Date[23]	*[23]	Day[23]	*[23]	_	_	_	_	_	_	_	_	_	
1-4	7-9	03	2019-W12-4[1]	_	_	_	_	_	_	_	*[5]	*[12]	Date[23]	*[23]	Day[23]	*[23]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2019-W12-4[1]	_	_	_	_	_	_	_	*[5]	*[12]	Date[23]	*[23]	Day[23]	*[23]	_	_	_	_	_	_	_	_	_	
1-6	10-12	21	2019-W12-4[1]	_	_	_	_	_	_	_	*[5]	*[12]	Date[23]	*[23]	Day[23]	*[23]	_	_	_	_	_	_	_	_	_	

#Text=¶Новый интерактивный логотип Google использует нейросеть для создания музыки
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-22	Новый	_	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	23-36	интерактивный	_	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	37-44	логотип	_	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	45-51	Google	_	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-6	52-62	использует	_	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-7	63-72	нейросеть	_	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	73-76	для	_	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-9	77-85	создания	_	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-10	86-92	музыки	_	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Таким образом, компания решила отпраздновать предстоящий день рождения Иоганна Себастьяна Баха
3-1	96-97	¶	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-2	97-102	Таким	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-3	103-110	образом	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-4	110-111	,	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-5	112-120	компания	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-6	121-127	решила	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-7	128-141	отпраздновать	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	142-153	предстоящий	_	_	*[3]	Day[3]	D[3]	1[3]	*[3]	*[3]	*[7]	*[14]	Date[24]	*[24]	Day[24]	*[24]	_	_	_	_	_	_	_	_	_	
3-9	154-158	день	_	_	*[3]	Day[3]	D[3]	1[3]	*[3]	*[3]	*[7]	*[14]	Date[24]	*[24]	Day[24]	*[24]	_	_	_	_	_	_	_	_	_	
3-10	159-167	рождения	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-11	168-175	Иоганна	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-12	176-186	Себастьяна	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-13	187-191	Баха	_	_	_	_	_	_	_	_	*[7]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Маунтин-Вью, США, 21 марта 2019, 08:20 — REGNUM  Новый дудл (логотип поисковой машины, может быть статичным, анимированным или интерактивным) Google сделан на основе искусственного интеллекта.
4-1	195-196	¶	_	_	_	_	_	_	_	_	*[8]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-2	196-207	Маунтин-Вью	_	_	_	_	_	_	_	_	*[8]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
