#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2020-01-20
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[3]	*[12]	_	_	_	_	
1-2	2-6	2020	2020-W04-1[1]	_	_	_	_	_	_	_	*[3]	*[12]	Date[35]	*[35]	Day[35]	2020-01-20[35]	
1-3	6-7	-	2020-W04-1[1]	_	_	_	_	_	_	_	*[3]	*[12]	Date[35]	*[35]	Day[35]	2020-01-20[35]	
1-4	7-9	01	2020-W04-1[1]	_	_	_	_	_	_	_	*[3]	*[12]	Date[35]	*[35]	Day[35]	2020-01-20[35]	
1-5	9-10	-	2020-W04-1[1]	_	_	_	_	_	_	_	*[3]	*[12]	Date[35]	*[35]	Day[35]	2020-01-20[35]	
1-6	10-12	20	2020-W04-1[1]	_	_	_	_	_	_	_	*[3]	*[12]	Date[35]	*[35]	Day[35]	2020-01-20[35]	

#Text=¶Более сотни российских детей отравилась питьевой водой с червями
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-2	17-22	Более	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-3	23-28	сотни	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-4	29-39	российских	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-5	40-45	детей	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-6	46-56	отравилась	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-7	57-65	питьевой	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-8	66-71	водой	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-9	72-73	с	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
2-10	74-81	червями	_	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	

#Text=¶Число обратившихся за медицинской помощью из-за некачественной питьевой воды в дагестанском Кизляре увеличилось до 300 человек, половина госпитализированы, сообщает НТВ.
3-1	85-86	¶	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-2	86-91	Число	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-3	92-104	обратившихся	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-4	105-107	за	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-5	108-119	медицинской	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-6	120-127	помощью	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-7	128-133	из-за	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-8	134-148	некачественной	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-9	149-157	питьевой	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-10	158-162	воды	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-11	163-164	в	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-12	165-177	дагестанском	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-13	178-185	Кизляре	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-14	186-197	увеличилось	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-15	198-200	до	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-16	201-204	300	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-17	205-212	человек	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-18	212-213	,	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-19	214-222	половина	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-20	223-240	госпитализированы	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-21	240-241	,	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-22	242-250	сообщает	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-23	251-254	НТВ	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
3-24	254-255	.	_	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	

#Text=Ранее местные жители жаловались, что видели в воде червей.
4-1	256-261	Ранее	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-2	262-269	местные	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-3	270-276	жители	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-4	277-287	жаловались	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-5	287-288	,	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-6	289-292	что	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-7	293-299	видели	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-8	300-301	в	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-9	302-306	воде	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-10	307-313	червей	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	
4-11	313-314	.	_	_	_	_	_	_	_	_	*[5]	*[15]	_	_	_	_	

#Text=¶В городских больницах сейчас находятся более 160 пациентов, почти сотня из них — дети.
5-1	318-319	¶	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-2	319-320	В	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-3	321-330	городских	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-4	331-340	больницах	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-5	341-347	сейчас	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-6	348-357	находятся	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-7	358-363	более	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-8	364-367	160	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-9	368-377	пациентов	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-10	377-378	,	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-11	379-384	почти	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-12	385-390	сотня	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-13	391-393	из	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-14	394-397	них	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-15	398-399	—	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-16	400-404	дети	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
5-17	404-405	.	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	

#Text=Всем поставлен диагноз амебиаз (дизентерия).
6-1	406-410	Всем	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	
6-2	411-420	поставлен	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	
6-3	421-428	диагноз	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	
6-4	429-436	амебиаз	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	
6-5	437-438	(	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	
6-6	438-448	дизентерия	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	
6-7	448-449	)	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	
6-8	449-450	.	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	

#Text=Канал отмечает, что многие отделения медучреждений перепрофилированы для работы с инфекционными больными, врачи из других районов съезжаются на помощь кизлярским коллегам.
7-1	451-456	Канал	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-2	457-465	отмечает	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-3	465-466	,	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-4	467-470	что	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-5	471-477	многие	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-6	478-487	отделения	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-7	488-501	медучреждений	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-8	502-519	перепрофилированы	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-9	520-523	для	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-10	524-530	работы	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-11	531-532	с	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-12	533-546	инфекционными	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-13	547-555	больными	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-14	555-556	,	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-15	557-562	врачи	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
7-16	563-565	из	_	_	_	_	_	_	_	_	*[6]	*[18]	_	_	_	_	
