#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-09-05
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2020	2020-W36-6[1]	_	_	_	_	_	_	_	*[4]	*[12]	Date[29]	*[29]	Day[29]	2020-09-05[29]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2020-W36-6[1]	_	_	_	_	_	_	_	*[4]	*[12]	Date[29]	*[29]	Day[29]	2020-09-05[29]	_	_	_	_	_	_	_	_	_	
1-4	7-9	09	2020-W36-6[1]	_	_	_	_	_	_	_	*[4]	*[12]	Date[29]	*[29]	Day[29]	2020-09-05[29]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2020-W36-6[1]	_	_	_	_	_	_	_	*[4]	*[12]	Date[29]	*[29]	Day[29]	2020-09-05[29]	_	_	_	_	_	_	_	_	_	
1-6	10-12	05	2020-W36-6[1]	_	_	_	_	_	_	_	*[4]	*[12]	Date[29]	*[29]	Day[29]	2020-09-05[29]	_	_	_	_	_	_	_	_	_	

#Text=¶Отсидевший за ДТП водитель предсказал условия заключения Ефремова
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-27	Отсидевший	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	28-30	за	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	31-34	ДТП	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	35-43	водитель	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
