#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2019-03-21
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2019	2019-W12-4[1]	_	_	_	_	_	_	_	*[3]	*[9]	Date[16]	*[16]	Day[16]	*[16]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2019-W12-4[1]	_	_	_	_	_	_	_	*[3]	*[9]	Date[16]	*[16]	Day[16]	*[16]	_	_	_	_	_	_	_	_	_	
1-4	7-9	03	2019-W12-4[1]	_	_	_	_	_	_	_	*[3]	*[9]	Date[16]	*[16]	Day[16]	*[16]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2019-W12-4[1]	_	_	_	_	_	_	_	*[3]	*[9]	Date[16]	*[16]	Day[16]	*[16]	_	_	_	_	_	_	_	_	_	
1-6	10-12	21	2019-W12-4[1]	_	_	_	_	_	_	_	*[3]	*[9]	Date[16]	*[16]	Day[16]	*[16]	_	_	_	_	_	_	_	_	_	

#Text=¶Владелец «Морского старта» отменил заказ на украинские ракеты «Зенит»
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-25	Владелец	_	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	26-27	«	_	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	27-35	Морского	_	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	36-42	старта	_	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
