#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2016-05-12
1-1	0-1	¶	_	_	_	_	_	_	_	*[2]	*[8]	_	_	_	_	
1-2	1-5	2016	2016-W19-4[1]	_	_	_	_	_	_	*[2]	*[8]	Date[19]	*[19]	Day[19]	2016-05-12[19]	
1-3	5-6	-	2016-W19-4[1]	_	_	_	_	_	_	*[2]	*[8]	Date[19]	*[19]	Day[19]	2016-05-12[19]	
1-4	6-8	05	2016-W19-4[1]	_	_	_	_	_	_	*[2]	*[8]	Date[19]	*[19]	Day[19]	2016-05-12[19]	
1-5	8-9	-	2016-W19-4[1]	_	_	_	_	_	_	*[2]	*[8]	Date[19]	*[19]	Day[19]	2016-05-12[19]	
1-6	9-11	12	2016-W19-4[1]	_	_	_	_	_	_	*[2]	*[8]	Date[19]	*[19]	Day[19]	2016-05-12[19]	

#Text=¶Георгий Квирикашвили вместе с лидерами 40 стран участвует в антикоррупционном саммите.
2-1	12-13	¶	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-2	13-20	Георгий	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-3	21-33	Квирикашвили	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-4	34-40	вместе	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-5	41-42	с	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-6	43-51	лидерами	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-7	52-54	40	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-8	55-60	стран	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-9	61-70	участвует	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-10	71-72	в	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-11	73-90	антикоррупционном	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-12	91-98	саммите	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-13	98-99	.	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	

#Text=¶Премьер-министр Грузии Георгий Квирикашвили находится с визитом в Великобритании.
3-1	100-101	¶	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-2	101-116	Премьер-министр	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-3	117-123	Грузии	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-4	124-131	Георгий	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-5	132-144	Квирикашвили	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-6	145-154	находится	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-7	155-156	с	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-8	157-164	визитом	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-9	165-166	в	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-10	167-181	Великобритании	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-11	181-182	.	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	

#Text=По информации пресс-службы правительства Грузии, премьер вместе с лидерами 40 стран участвует в антикоррупционном саммите, который открылся в Лондоне 12 мая.
4-1	183-185	По	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-2	186-196	информации	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-3	197-209	пресс-службы	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-4	210-223	правительства	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-5	224-230	Грузии	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-6	230-231	,	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-7	232-239	премьер	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-8	240-246	вместе	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-9	247-248	с	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-10	249-257	лидерами	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-11	258-260	40	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-12	261-266	стран	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-13	267-276	участвует	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-14	277-278	в	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-15	279-296	антикоррупционном	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-16	297-304	саммите	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-17	304-305	,	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-18	306-313	который	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-19	314-322	открылся	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-20	323-324	в	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-21	325-332	Лондоне	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-22	333-335	12	_	*	Day	-	-	12	*	*[4]	*[11]	Date[20]	*[20]	Day[20]	2016-05-12[20]	
4-23	336-339	мая	_	*	MonthName	DA	4	05	*	*[4]	*[11]	Date[20]	*[20]	Day[20]	2016-05-12[20]	
4-24	339-340	.	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	

#Text=В саммите также участвует министр юстиции Грузии Теа Цулукиани.
5-1	341-342	В	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
5-2	343-350	саммите	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
5-3	351-356	также	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
5-4	357-366	участвует	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
5-5	367-374	министр	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
5-6	375-382	юстиции	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
5-7	383-389	Грузии	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
5-8	390-393	Теа	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
5-9	394-403	Цулукиани	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
5-10	403-404	.	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	

#Text=¶Георгий Квирикашвили выступит с речью на одной из тематических панелей форума.
6-1	405-406	¶	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-2	406-413	Георгий	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-3	414-426	Квирикашвили	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-4	427-435	выступит	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-5	436-437	с	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-6	438-443	речью	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-7	444-446	на	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-8	447-452	одной	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-9	453-455	из	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-10	456-468	тематических	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-11	469-476	панелей	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-12	477-483	форума	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
6-13	483-484	.	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	

#Text=Участники саммита примут совместную декларацию.
7-1	485-494	Участники	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
7-2	495-502	саммита	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
7-3	503-509	примут	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
7-4	510-520	совместную	_	_	_	_	_	_	_	*[5]	*[14]	_	_	_	_	
