#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-08-30
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[5]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2020	2020-W35-7[1]	_	_	_	_	_	_	_	*[5]	*[31]	Date[127]	*[127]	Day[127]	2020-08-30[127]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2020-W35-7[1]	_	_	_	_	_	_	_	*[5]	*[31]	Date[127]	*[127]	Day[127]	2020-08-30[127]	_	_	_	_	_	_	_	_	_	
1-4	7-9	08	2020-W35-7[1]	_	_	_	_	_	_	_	*[5]	*[31]	Date[127]	*[127]	Day[127]	2020-08-30[127]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2020-W35-7[1]	_	_	_	_	_	_	_	*[5]	*[31]	Date[127]	*[127]	Day[127]	2020-08-30[127]	_	_	_	_	_	_	_	_	_	
1-6	10-12	30	2020-W35-7[1]	_	_	_	_	_	_	_	*[5]	*[31]	Date[127]	*[127]	Day[127]	2020-08-30[127]	_	_	_	_	_	_	_	_	_	

#Text=¶«У меня в жизни есть все»
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[6]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-18	«	_	_	_	_	_	_	_	_	*[6]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	18-19	У	_	_	_	_	_	_	_	_	*[6]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	20-24	меня	_	_	_	_	_	_	_	_	*[6]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	25-26	в	_	_	_	_	_	_	_	_	*[6]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-6	27-32	жизни	_	_	_	_	_	_	_	_	*[6]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-7	33-37	есть	_	_	_	_	_	_	_	_	*[6]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	38-41	все	_	_	_	_	_	_	_	_	*[6]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-9	41-42	»	_	_	_	_	_	_	_	_	*[6]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Загитова стала мировой звездой, но не хочет соревноваться.
3-1	46-47	¶	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-2	47-55	Загитова	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-3	56-61	стала	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-4	62-69	мировой	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-5	70-77	звездой	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-6	77-78	,	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-7	79-81	но	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	82-84	не	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-9	85-90	хочет	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-10	91-104	соревноваться	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-11	104-105	.	_	_	_	_	_	_	_	_	*[7]	*[33]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Почему она тянет с уходом из спорта?
4-1	106-112	Почему	_	_	_	_	_	_	_	_	*[7]	*[34]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-2	113-116	она	_	_	_	_	_	_	_	_	*[7]	*[34]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-3	117-122	тянет	_	_	_	_	_	_	_	_	*[7]	*[34]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-4	123-124	с	_	_	_	_	_	_	_	_	*[7]	*[34]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-5	125-131	уходом	_	_	_	_	_	_	_	_	*[7]	*[34]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-6	132-134	из	_	_	_	_	_	_	_	_	*[7]	*[34]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-7	135-141	спорта	_	_	_	_	_	_	_	_	*[7]	*[34]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-8	141-142	?	_	_	_	_	_	_	_	_	*[7]	*[34]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Будущее олимпийской чемпионки Алины Загитовой — одна из главных интриг мирового фигурного катания.
5-1	146-147	¶	_	_	_	_	_	_	_	_	*[8]	*[35]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-2	147-154	Будущее	_	_	_	_	_	_	_	_	*[8]	*[35]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-3	155-166	олимпийской	_	_	_	_	_	_	_	_	*[8]	*[35]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-4	167-176	чемпионки	_	_	_	_	_	_	_	_	*[8]	*[35]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-5	177-182	Алины	_	_	_	_	_	_	_	_	*[8]	*[35]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-6	183-192	Загитовой	_	_	_	_	_	_	_	_	*[8]	*[35]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-7	193-194	—	_	_	_	_	_	_	_	_	*[8]	*[35]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-8	195-199	одна	_	_	_	_	_	_	_	_	*[8]	*[35]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-9	200-202	из	_	_	_	_	_	_	_	_	*[8]	*[35]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-10	203-210	главных	_	_	_	_	_	_	_	_	*[8]	*[35]	_	_	_	_	_	_	_	_	_	_	_	_	_	
