#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-02-28
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[10]	*[18]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2020	2020-W09-5[1]	_	_	_	_	_	_	_	*[10]	*[18]	Date[33]	*[33]	Day[33]	2020-02-28[33]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2020-W09-5[1]	_	_	_	_	_	_	_	*[10]	*[18]	Date[33]	*[33]	Day[33]	2020-02-28[33]	_	_	_	_	_	_	_	_	_	
1-4	7-9	02	2020-W09-5[1]	_	_	_	_	_	_	_	*[10]	*[18]	Date[33]	*[33]	Day[33]	2020-02-28[33]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2020-W09-5[1]	_	_	_	_	_	_	_	*[10]	*[18]	Date[33]	*[33]	Day[33]	2020-02-28[33]	_	_	_	_	_	_	_	_	_	
1-6	10-12	28	2020-W09-5[1]	_	_	_	_	_	_	_	*[10]	*[18]	Date[33]	*[33]	Day[33]	2020-02-28[33]	_	_	_	_	_	_	_	_	_	

#Text=¶Нефть рухнула до минимума за 2,5 года
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[11]	*[19]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-22	Нефть	_	_	_	_	_	_	_	_	*[11]	*[19]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	23-30	рухнула	_	_	_	_	_	_	_	_	*[11]	*[19]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	31-33	до	_	_	_	_	_	_	_	_	*[11]	*[19]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	34-42	минимума	_	_	_	_	_	_	_	_	*[11]	*[19]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-6	43-45	за	_	_	_	_	_	_	_	_	*[11]	*[19]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-7	46-47	2	_	P2Y[2]	_	_	_	_	_	_	*[11]	*[19]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	47-48	,	_	P2Y[2]	_	_	_	_	_	_	*[11]	*[19]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-9	48-49	5	_	P2Y[2]	_	_	_	_	_	_	*[11]	*[19]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-10	50-54	года	_	P2Y[2]	_	_	_	_	_	_	*[11]	*[19]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Стоимость нефти эталонной марки Brent в ходе торгов 28 февраля рухнула ниже 49 долларов за баррель, что стало минимумом за 2,5 года.
3-1	58-59	¶	_	_	_	_	_	_	_	_	*[12]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-2	59-68	Стоимость	_	_	_	_	_	_	_	_	*[12]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-3	69-74	нефти	_	_	_	_	_	_	_	_	*[12]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-4	75-84	эталонной	_	_	_	_	_	_	_	_	*[12]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-5	85-90	марки	_	_	_	_	_	_	_	_	*[12]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-6	91-96	Brent	_	_	_	_	_	_	_	_	*[12]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-7	97-98	в	_	_	_	_	_	_	_	_	*[12]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	99-103	ходе	_	_	_	_	_	_	_	_	*[12]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-9	104-110	торгов	_	_	_	_	_	_	_	_	*[12]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-10	111-113	28	_	_	*	Day	-	-	28	*	*[12]	*[20]	Date[34]	*[34]	Day[34]	2020-02-28[34]	_	_	_	_	_	_	_	_	_	
3-11	114-121	февраля	_	_	*	MonthName	DA	4	02	*	*[12]	*[20]	Date[34]	*[34]	Day[34]	2020-02-28[34]	_	_	_	_	_	_	_	_	_	
3-12	122-129	рухнула	_	_	_	_	_	_	_	_	*[12]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
