#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2019-02-20
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2019	2019-W08-3[1]	_	_	_	_	_	_	_	*[11]	*[21]	Date[38]	*[38]	Day[38]	*[38]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2019-W08-3[1]	_	_	_	_	_	_	_	*[11]	*[21]	Date[38]	*[38]	Day[38]	*[38]	_	_	_	_	_	_	_	_	_	
1-4	7-9	02	2019-W08-3[1]	_	_	_	_	_	_	_	*[11]	*[21]	Date[38]	*[38]	Day[38]	*[38]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2019-W08-3[1]	_	_	_	_	_	_	_	*[11]	*[21]	Date[38]	*[38]	Day[38]	*[38]	_	_	_	_	_	_	_	_	_	
1-6	10-12	20	2019-W08-3[1]	_	_	_	_	_	_	_	*[11]	*[21]	Date[38]	*[38]	Day[38]	*[38]	_	_	_	_	_	_	_	_	_	

#Text=¶В систематическом уклонении от внесения в ежегодную декларацию собственности уличили Сергея Левченко, который с октября 2015 года является губернатором Иркутской области.
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-18	В	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	19-34	систематическом	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	35-44	уклонении	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	45-47	от	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-6	48-56	внесения	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-7	57-58	в	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	59-68	ежегодную	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-9	69-79	декларацию	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-10	80-93	собственности	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-11	94-101	уличили	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-12	102-108	Сергея	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-13	109-117	Левченко	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-14	117-118	,	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-15	119-126	который	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-16	127-128	с	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-17	129-136	октября	_	_	*	MonthName	-	-	ОКТЯБРЬ	*	*[12]	*[22]	Date[39]	*[39]	MonthName[39]	*[39]	_	_	_	_	_	_	_	_	_	
2-18	137-141	2015	_	_	*[4]	Year[4]	-[4]	-[4]	2015[4]	*[4]	*[12]	*[22]	Date[39]	*[39]	MonthName[39]	*[39]	_	_	_	_	_	_	_	_	_	
2-19	142-146	года	_	_	*[4]	Year[4]	-[4]	-[4]	2015[4]	*[4]	*[12]	*[22]	Date[39]	*[39]	MonthName[39]	*[39]	_	_	_	_	_	_	_	_	_	
2-20	147-155	является	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-21	156-168	губернатором	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-22	169-178	Иркутской	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-23	179-186	области	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-24	186-187	.	_	_	_	_	_	_	_	_	*[12]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶19 февраля стало известно, что издание “Восточно-Сибирская правда” обнаружило, что в 2015 году Левченко сроком на 47 лет арендовал участок номер 7.
3-1	191-192	¶	_	_	_	_	_	_	_	_	*[13]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-2	192-194	19	_	_	*	Day	-	-	19	*	*[13]	*[23]	Date[40]	*[40]	Day[40]	*[40]	_	_	_	_	_	_	_	_	_	
3-3	195-202	февраля	_	_	*	MonthName	DA	4	ФЕВРАЛЬ	*	*[13]	*[23]	Date[40]	*[40]	Day[40]	*[40]	_	_	_	_	_	_	_	_	_	
3-4	203-208	стало	_	_	_	_	_	_	_	_	*[13]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-5	209-217	известно	_	_	_	_	_	_	_	_	*[13]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-6	217-218	,	_	_	_	_	_	_	_	_	*[13]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-7	219-222	что	_	_	_	_	_	_	_	_	*[13]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	223-230	издание	_	_	_	_	_	_	_	_	*[13]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-9	231-232	“	_	_	_	_	_	_	_	_	*[13]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-10	232-250	Восточно-Сибирская	_	_	_	_	_	_	_	_	*[13]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-11	251-257	правда	_	_	_	_	_	_	_	_	*[13]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
