#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2018-10-11
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[13]	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2018	2018-W41-4[1]	_	_	_	_	_	_	_	*[13]	*[42]	Date[106]	*[106]	Day[106]	2018-10-11[106]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2018-W41-4[1]	_	_	_	_	_	_	_	*[13]	*[42]	Date[106]	*[106]	Day[106]	2018-10-11[106]	_	_	_	_	_	_	_	_	_	
1-4	7-9	10	2018-W41-4[1]	_	_	_	_	_	_	_	*[13]	*[42]	Date[106]	*[106]	Day[106]	2018-10-11[106]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2018-W41-4[1]	_	_	_	_	_	_	_	*[13]	*[42]	Date[106]	*[106]	Day[106]	2018-10-11[106]	_	_	_	_	_	_	_	_	_	
1-6	10-12	11	2018-W41-4[1]	_	_	_	_	_	_	_	*[13]	*[42]	Date[106]	*[106]	Day[106]	2018-10-11[106]	_	_	_	_	_	_	_	_	_	

#Text=¶Особо важное убийство
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[14]	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-22	Особо	_	_	_	_	_	_	_	_	*[14]	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	23-29	важное	_	_	_	_	_	_	_	_	*[14]	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	30-38	убийство	_	_	_	_	_	_	_	_	*[14]	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Как могут быть связаны расстрел следователя Шишкиной, миллиарды полковника Захарченко, расследование ФБК и бизнес-интересы сына экс-главы РЖД
3-1	42-43	¶	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-2	43-46	Как	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-3	47-52	могут	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-4	53-57	быть	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-5	58-65	связаны	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-6	66-74	расстрел	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-7	75-86	следователя	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	87-95	Шишкиной	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-9	95-96	,	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-10	97-106	миллиарды	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-11	107-117	полковника	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-12	118-128	Захарченко	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-13	128-129	,	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-14	130-143	расследование	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-15	144-147	ФБК	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-16	148-149	и	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-17	150-165	бизнес-интересы	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-18	166-170	сына	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-19	171-180	экс-главы	_	_	_	_	_	_	_	_	*[15]	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
