#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-03-07
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[13]	*[36]	_	_	_	_	
1-2	2-6	2019	2019-W10-4[1]	_	_	_	_	_	_	_	*[13]	*[36]	Date[97]	*[97]	Day[97]	2019-03-07[97]	
1-3	6-7	-	2019-W10-4[1]	_	_	_	_	_	_	_	*[13]	*[36]	Date[97]	*[97]	Day[97]	2019-03-07[97]	
1-4	7-9	03	2019-W10-4[1]	_	_	_	_	_	_	_	*[13]	*[36]	Date[97]	*[97]	Day[97]	2019-03-07[97]	
1-5	9-10	-	2019-W10-4[1]	_	_	_	_	_	_	_	*[13]	*[36]	Date[97]	*[97]	Day[97]	2019-03-07[97]	
1-6	10-12	07	2019-W10-4[1]	_	_	_	_	_	_	_	*[13]	*[36]	Date[97]	*[97]	Day[97]	2019-03-07[97]	

#Text=¶С дворника и водителя в Самаре потребовали миллион за сломанный 40 лет назад нос генерала полиции
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-2	17-18	С	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-3	19-27	дворника	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-4	28-29	и	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-5	30-38	водителя	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-6	39-40	в	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-7	41-47	Самаре	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-8	48-59	потребовали	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-9	60-67	миллион	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-10	68-70	за	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-11	71-80	сломанный	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-12	81-83	40	_	P???[2]	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-13	84-87	лет	_	P???[2]	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-14	88-93	назад	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-15	94-97	нос	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-16	98-106	генерала	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	
2-17	107-114	полиции	_	_	_	_	_	_	_	_	*[14]	*[37]	_	_	_	_	

#Text=¶Спустя десятилетия перелом признали боевой травмой, а полицейского — инвалидом первой группы, которому полагается солидная доплата к пенсии
3-1	118-119	¶	_	_	_	_	_	_	_	_	*[15]	*[38]	_	_	_	_	
3-2	119-125	Спустя	_	_	_	_	_	_	_	_	*[15]	*[38]	_	_	_	_	
3-3	126-137	десятилетия	_	P???	_	_	_	_	_	_	*[15]	*[38]	_	_	_	_	
3-4	138-145	перелом	_	_	_	_	_	_	_	_	*[15]	*[38]	_	_	_	_	
3-5	146-154	признали	_	_	_	_	_	_	_	_	*[15]	*[38]	_	_	_	_	
