#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-03-07
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[6]	*[17]	_	_	_	_	
1-2	2-6	2019	2019-W10-4[1]	_	_	_	_	_	_	_	*[6]	*[17]	Date[38]	*[38]	Day[38]	2019-03-07[38]	
1-3	6-7	-	2019-W10-4[1]	_	_	_	_	_	_	_	*[6]	*[17]	Date[38]	*[38]	Day[38]	2019-03-07[38]	
1-4	7-9	03	2019-W10-4[1]	_	_	_	_	_	_	_	*[6]	*[17]	Date[38]	*[38]	Day[38]	2019-03-07[38]	
1-5	9-10	-	2019-W10-4[1]	_	_	_	_	_	_	_	*[6]	*[17]	Date[38]	*[38]	Day[38]	2019-03-07[38]	
1-6	10-12	07	2019-W10-4[1]	_	_	_	_	_	_	_	*[6]	*[17]	Date[38]	*[38]	Day[38]	2019-03-07[38]	

#Text=¶Выставка в американском музее естественной истории расскажет о жизни Тираннозавра Рекс
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-2	17-25	Выставка	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-3	26-27	в	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-4	28-40	американском	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-5	41-46	музее	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-6	47-59	естественной	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-7	60-67	истории	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-8	68-77	расскажет	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-9	78-79	о	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-10	80-85	жизни	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-11	86-98	Тираннозавра	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
2-12	99-103	Рекс	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	

#Text=¶Трудно представить себе возвышающегося тираннозавра как крошечного, но зубастого гиганта.
3-1	107-108	¶	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-2	108-114	Трудно	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-3	115-126	представить	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-4	127-131	себе	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-5	132-146	возвышающегося	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-6	147-159	тираннозавра	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-7	160-163	как	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-8	164-174	крошечного	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-9	174-175	,	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-10	176-178	но	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-11	179-188	зубастого	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-12	189-196	гиганта	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
3-13	196-197	.	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	

#Text=На самом деле детеныши T. rex были размером с очень тощих индеек, с лапами, которые были слишком длинными по отношению к их крошечным телам.
4-1	198-200	На	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-2	201-206	самом	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-3	207-211	деле	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-4	212-220	детеныши	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-5	221-222	T	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-6	222-223	.	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-7	224-227	rex	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-8	228-232	были	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-9	233-241	размером	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-10	242-243	с	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-11	244-249	очень	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-12	250-255	тощих	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-13	256-262	индеек	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-14	262-263	,	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-15	264-265	с	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-16	266-272	лапами	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-17	272-273	,	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-18	274-281	которые	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-19	282-286	были	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-20	287-294	слишком	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-21	295-303	длинными	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-22	304-306	по	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-23	307-316	отношению	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-24	317-318	к	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-25	319-321	их	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-26	322-331	крошечным	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-27	332-337	телам	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
4-28	337-338	.	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	

#Text=И каждый ребенок тираннозавра был покрыт пушистыи перьями.
5-1	339-340	И	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
5-2	341-347	каждый	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
5-3	348-355	ребенок	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
5-4	356-368	тираннозавра	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
5-5	369-372	был	_	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	
