#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-03-21
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[4]	*[9]	_	_	_	_	
1-2	2-6	2019	2019-W12-4[1]	_	_	_	_	_	_	_	*[4]	*[9]	Date[18]	*[18]	Day[18]	*[18]	
1-3	6-7	-	2019-W12-4[1]	_	_	_	_	_	_	_	*[4]	*[9]	Date[18]	*[18]	Day[18]	*[18]	
1-4	7-9	03	2019-W12-4[1]	_	_	_	_	_	_	_	*[4]	*[9]	Date[18]	*[18]	Day[18]	*[18]	
1-5	9-10	-	2019-W12-4[1]	_	_	_	_	_	_	_	*[4]	*[9]	Date[18]	*[18]	Day[18]	*[18]	
1-6	10-12	21	2019-W12-4[1]	_	_	_	_	_	_	_	*[4]	*[9]	Date[18]	*[18]	Day[18]	*[18]	

#Text=¶Пропавший в Энгельсе подросток нашелся пять дней спустя
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[5]	*[10]	_	_	_	_	
2-2	17-26	Пропавший	_	_	_	_	_	_	_	_	*[5]	*[10]	_	_	_	_	
2-3	27-28	в	_	_	_	_	_	_	_	_	*[5]	*[10]	_	_	_	_	
2-4	29-37	Энгельсе	_	_	_	_	_	_	_	_	*[5]	*[10]	_	_	_	_	
2-5	38-47	подросток	_	_	_	_	_	_	_	_	*[5]	*[10]	_	_	_	_	
2-6	48-55	нашелся	_	_	_	_	_	_	_	_	*[5]	*[10]	_	_	_	_	
2-7	56-60	пять	_	P???[2]	_	_	_	_	_	_	*[5]	*[10]	_	_	_	_	
2-8	61-65	дней	_	P???[2]	_	_	_	_	_	_	*[5]	*[10]	_	_	_	_	
2-9	66-72	спустя	_	_	_	_	_	_	_	_	*[5]	*[10]	_	_	_	_	

#Text=¶В Энгельсе нашелся подросток, пропавший 5 дней назад.
3-1	76-77	¶	_	_	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	
3-2	77-78	В	_	_	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	
3-3	79-87	Энгельсе	_	_	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	
3-4	88-95	нашелся	_	_	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	
3-5	96-105	подросток	_	_	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	
3-6	105-106	,	_	_	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	
3-7	107-116	пропавший	_	_	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	
3-8	117-118	5	_	P???[3]	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	
3-9	119-123	дней	_	P???[3]	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	
3-10	124-129	назад	_	_	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	
3-11	129-130	.	_	_	_	_	_	_	_	_	*[6]	*[11]	_	_	_	_	

#Text=Об удачном завершении поисков рассказали волонтеры «Лиза Алерт Саратов».
4-1	131-133	Об	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-2	134-141	удачном	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-3	142-152	завершении	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-4	153-160	поисков	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-5	161-171	рассказали	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-6	172-181	волонтеры	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-7	182-183	«	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-8	183-187	Лиза	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-9	188-193	Алерт	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-10	194-201	Саратов	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-11	201-202	»	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
4-12	202-203	.	_	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	

#Text=¶Напомним, 17-летний Артур Верзаков пропал 16 марта.
5-1	207-208	¶	_	_	_	_	_	_	_	_	*[7]	*[13]	_	_	_	_	
5-2	208-216	Напомним	_	_	_	_	_	_	_	_	*[7]	*[13]	_	_	_	_	
5-3	216-217	,	_	_	_	_	_	_	_	_	*[7]	*[13]	_	_	_	_	
5-4	218-220	17	_	_	_	_	_	_	_	_	*[7]	*[13]	_	_	_	_	
5-5	220-221	-	_	_	_	_	_	_	_	_	*[7]	*[13]	_	_	_	_	
5-6	221-227	летний	_	_	_	_	_	_	_	_	*[7]	*[13]	_	_	_	_	
