#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2018-09-07
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2018	2018-W36-5[1]	_	_	_	_	_	_	_	*[45]	*[115]	Date[245]	*[245]	Day[245]	2018-09-07[245]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2018-W36-5[1]	_	_	_	_	_	_	_	*[45]	*[115]	Date[245]	*[245]	Day[245]	2018-09-07[245]	_	_	_	_	_	_	_	_	_	
1-4	7-9	09	2018-W36-5[1]	_	_	_	_	_	_	_	*[45]	*[115]	Date[245]	*[245]	Day[245]	2018-09-07[245]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2018-W36-5[1]	_	_	_	_	_	_	_	*[45]	*[115]	Date[245]	*[245]	Day[245]	2018-09-07[245]	_	_	_	_	_	_	_	_	_	
1-6	10-12	07	2018-W36-5[1]	_	_	_	_	_	_	_	*[45]	*[115]	Date[245]	*[245]	Day[245]	2018-09-07[245]	_	_	_	_	_	_	_	_	_	

#Text=¶Первый замминистра финансов РФ: улучшить госуправление помогут IT-технологии
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-23	Первый	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	24-35	замминистра	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	36-44	финансов	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	45-47	РФ	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-6	47-48	:	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-7	49-57	улучшить	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	58-71	госуправление	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-9	72-79	помогут	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-10	80-82	IT	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-11	82-83	-	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-12	83-93	технологии	_	_	_	_	_	_	_	_	*[46]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶О том, как шла реформа бюджетного процесса, как развивалась система управления госфинансами и почему Минфин должен быть "на острие" информационных технологий и новаций, в интервью ТАСС на полях Московского финансового форума рассказала первый заместитель министра финансов Татьяна Нестеренко.
3-1	97-98	¶	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-2	98-99	О	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-3	100-103	том	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-4	103-104	,	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-5	105-108	как	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-6	109-112	шла	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-7	113-120	реформа	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	121-131	бюджетного	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-9	132-140	процесса	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-10	140-141	,	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-11	142-145	как	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-12	146-157	развивалась	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-13	158-165	система	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-14	166-176	управления	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-15	177-189	госфинансами	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-16	190-191	и	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-17	192-198	почему	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-18	199-205	Минфин	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-19	206-212	должен	_	_	_	_	_	_	_	_	*[47]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
