#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-09-02
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2020	2020-W36-3[1]	_	_	_	_	_	_	_	*[7]	*[17]	Date[32]	*[32]	Day[32]	2020-09-02[32]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2020-W36-3[1]	_	_	_	_	_	_	_	*[7]	*[17]	Date[32]	*[32]	Day[32]	2020-09-02[32]	_	_	_	_	_	_	_	_	_	
1-4	7-9	09	2020-W36-3[1]	_	_	_	_	_	_	_	*[7]	*[17]	Date[32]	*[32]	Day[32]	2020-09-02[32]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2020-W36-3[1]	_	_	_	_	_	_	_	*[7]	*[17]	Date[32]	*[32]	Day[32]	2020-09-02[32]	_	_	_	_	_	_	_	_	_	
1-6	10-12	02	2020-W36-3[1]	_	_	_	_	_	_	_	*[7]	*[17]	Date[32]	*[32]	Day[32]	2020-09-02[32]	_	_	_	_	_	_	_	_	_	

#Text=¶Обвиненного в госизмене Ивана Сафронова оставили в СИЗО до декабря
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-28	Обвиненного	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	29-30	в	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	31-40	госизмене	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-5	41-46	Ивана	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-6	47-56	Сафронова	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-7	57-65	оставили	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	66-67	в	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-9	68-72	СИЗО	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	_	_	_	_	_	_	_	_	_	
