#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2020-05-27
1-1	1-2	¶	_	_	_	_	_	_	_	*[2]	*[8]	_	_	_	_	
1-2	2-6	2020	2020-W22-3[1]	_	_	_	_	_	_	*[2]	*[8]	Date[18]	*[18]	Day[18]	2020-05-27[18]	
1-3	6-7	-	2020-W22-3[1]	_	_	_	_	_	_	*[2]	*[8]	Date[18]	*[18]	Day[18]	2020-05-27[18]	
1-4	7-9	05	2020-W22-3[1]	_	_	_	_	_	_	*[2]	*[8]	Date[18]	*[18]	Day[18]	2020-05-27[18]	
1-5	9-10	-	2020-W22-3[1]	_	_	_	_	_	_	*[2]	*[8]	Date[18]	*[18]	Day[18]	2020-05-27[18]	
1-6	10-12	27	2020-W22-3[1]	_	_	_	_	_	_	*[2]	*[8]	Date[18]	*[18]	Day[18]	2020-05-27[18]	

#Text=¶Украина заявила об обстрелах и потерях в Донбассе
2-1	16-17	¶	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-2	17-24	Украина	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-3	25-32	заявила	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-4	33-35	об	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-5	36-45	обстрелах	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-6	46-47	и	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-7	48-55	потерях	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-8	56-57	в	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-9	58-66	Донбассе	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	

#Text=¶Штаб Операции объединенных сил Украины (ООС) заявил об обстрелах в Донбассе и потерях сторон 26 мая.
3-1	70-71	¶	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-2	71-75	Штаб	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-3	76-84	Операции	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-4	85-97	объединенных	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-5	98-101	сил	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-6	102-109	Украины	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-7	110-111	(	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-8	111-114	ООС	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-9	114-115	)	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-10	116-122	заявил	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-11	123-125	об	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-12	126-135	обстрелах	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-13	136-137	в	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-14	138-146	Донбассе	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-15	147-148	и	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-16	149-156	потерях	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-17	157-163	сторон	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
3-18	164-166	26	_	*	Day	-	-	26	*	*[4]	*[10]	Date[19]	*[19]	Day[19]	2020-05-26[19]	
3-19	167-170	мая	_	*	MonthName	DA	4	05	*	*[4]	*[10]	Date[19]	*[19]	Day[19]	2020-05-26[19]	
3-20	170-171	.	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	

#Text=Об этом сообщают «Українські новини».
4-1	172-174	Об	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-2	175-179	этом	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-3	180-188	сообщают	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-4	189-190	«	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-5	190-194	Укра	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-6	195-199	нськ	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-7	201-207	новини	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-8	207-208	»	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
4-9	208-209	.	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	

