#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-02-22
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
1-2	2-6	2019	2019-W08-5[1]	_	_	_	_	_	_	_	*[6]	*[16]	Date[32]	*[32]	Day[32]	*[32]	
1-3	6-7	-	2019-W08-5[1]	_	_	_	_	_	_	_	*[6]	*[16]	Date[32]	*[32]	Day[32]	*[32]	
1-4	7-9	02	2019-W08-5[1]	_	_	_	_	_	_	_	*[6]	*[16]	Date[32]	*[32]	Day[32]	*[32]	
1-5	9-10	-	2019-W08-5[1]	_	_	_	_	_	_	_	*[6]	*[16]	Date[32]	*[32]	Day[32]	*[32]	
1-6	10-12	22	2019-W08-5[1]	_	_	_	_	_	_	_	*[6]	*[16]	Date[32]	*[32]	Day[32]	*[32]	

#Text=¶Машину Юлии Скрипаль продали в Люберцах
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	
2-2	17-23	Машину	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	
2-3	24-28	Юлии	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	
2-4	29-37	Скрипаль	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	
2-5	38-45	продали	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	
2-6	46-47	в	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	
2-7	48-56	Люберцах	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	

#Text=¶Весь год, что идет расследование отравления Сергея Скрипаля и его дочери в Солсбери, ее Ford Kuga был припаркован возле дома, в котором Скрипаль снимала квартиру вместе с молодым человеком.
3-1	60-61	¶	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-2	61-65	Весь	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-3	66-69	год	_	P???	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-4	69-70	,	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-5	71-74	что	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-6	75-79	идет	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-7	80-93	расследование	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-8	94-104	отравления	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-9	105-111	Сергея	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-10	112-120	Скрипаля	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-11	121-122	и	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-12	123-126	его	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-13	127-133	дочери	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-14	134-135	в	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-15	136-144	Солсбери	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-16	144-145	,	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-17	146-148	ее	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-18	149-153	Ford	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-19	154-158	Kuga	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-20	159-162	был	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-21	163-174	припаркован	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-22	175-180	возле	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-23	181-185	дома	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-24	185-186	,	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-25	187-188	в	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-26	189-196	котором	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-27	197-205	Скрипаль	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-28	206-213	снимала	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-29	214-222	квартиру	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-30	223-229	вместе	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-31	230-231	с	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-32	232-239	молодым	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-33	240-249	человеком	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
3-34	249-250	.	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	

#Text=Но теперь найти ее непросто.
4-1	251-253	Но	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-2	254-260	теперь	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-3	261-266	найти	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-4	267-269	ее	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-5	270-278	непросто	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-6	278-279	.	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	

#Text=¶Летом эту машину сфотографировали даже корреспонденты из британского Daily Mail, которые приехали в Москву искать «российский след».
5-1	283-284	¶	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-2	284-289	Летом	_	_	*	Season	DA	4	ЛЕТО	*	*[9]	*[20]	Date	*	Season	*	
5-3	290-293	эту	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-4	294-300	машину	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-5	301-317	сфотографировали	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-6	318-322	даже	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-7	323-337	корреспонденты	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-8	338-340	из	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-9	341-352	британского	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-10	353-358	Daily	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-11	359-363	Mail	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-12	363-364	,	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
