#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2012-07-31
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	
1-2	2-6	2012	2012-W31-2[1]	_	_	_	_	_	_	_	*[8]	*[20]	Date[41]	*[41]	Day[41]	2012-07-31[41]	
1-3	6-7	-	2012-W31-2[1]	_	_	_	_	_	_	_	*[8]	*[20]	Date[41]	*[41]	Day[41]	2012-07-31[41]	
1-4	7-9	07	2012-W31-2[1]	_	_	_	_	_	_	_	*[8]	*[20]	Date[41]	*[41]	Day[41]	2012-07-31[41]	
1-5	9-10	-	2012-W31-2[1]	_	_	_	_	_	_	_	*[8]	*[20]	Date[41]	*[41]	Day[41]	2012-07-31[41]	
1-6	10-12	31	2012-W31-2[1]	_	_	_	_	_	_	_	*[8]	*[20]	Date[41]	*[41]	Day[41]	2012-07-31[41]	

#Text=¶Cуд Харькова продолжит рассмотрение второго дела против Тимошенко
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	
2-2	17-18	C	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	
2-3	18-20	уд	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	
2-4	21-29	Харькова	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	
2-5	30-39	продолжит	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	
2-6	40-52	рассмотрение	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	
2-7	53-60	второго	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	
2-8	61-65	дела	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	
2-9	66-72	против	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	
2-10	73-82	Тимошенко	_	_	_	_	_	_	_	_	*[9]	*[21]	_	_	_	_	

#Text=¶Киевский районный суд Харькова во вторник продолжит рассматривать второе уголовное дело против Юлии Тимошенко, по которому украинского экс-премьера обвиняют в финансовых махинациях во второй половине 1990-х годов, когда она возглавляла крупнейшую в то время корпорацию ЕЭСУ.
3-1	86-87	¶	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
3-2	87-95	Киевский	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
3-3	96-104	районный	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
3-4	105-108	суд	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
3-5	109-117	Харькова	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
3-6	118-120	во	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
3-7	121-128	вторник	_	_	*	DayOfWeek	DA	4	2	*	*[10]	*[22]	Date	*	DayOfWeek	2012-W31-2	
3-8	129-138	продолжит	_	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
