#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2016-05-11
1-1	0-1	¶	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
1-2	1-5	2016	2016-W19-3[1]	_	_	_	_	_	_	*[3]	*[9]	Date[19]	*[19]	Day[19]	2016-05-11[19]	
1-3	5-6	-	2016-W19-3[1]	_	_	_	_	_	_	*[3]	*[9]	Date[19]	*[19]	Day[19]	2016-05-11[19]	
1-4	6-8	05	2016-W19-3[1]	_	_	_	_	_	_	*[3]	*[9]	Date[19]	*[19]	Day[19]	2016-05-11[19]	
1-5	8-9	-	2016-W19-3[1]	_	_	_	_	_	_	*[3]	*[9]	Date[19]	*[19]	Day[19]	2016-05-11[19]	
1-6	9-11	11	2016-W19-3[1]	_	_	_	_	_	_	*[3]	*[9]	Date[19]	*[19]	Day[19]	2016-05-11[19]	

#Text=¶Премьер-министр Армении Овик Абрамян принял чрезвычайного и полномочного посла ОАЭ Джасима Мухаммада Аль Касими.
2-1	12-13	¶	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-2	13-28	Премьер-министр	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-3	29-36	Армении	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-4	37-41	Овик	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-5	42-49	Абрамян	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-6	50-56	принял	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-7	57-70	чрезвычайного	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-8	71-72	и	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-9	73-85	полномочного	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-10	86-91	посла	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-11	92-95	ОАЭ	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-12	96-103	Джасима	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-13	104-113	Мухаммада	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-14	114-117	Аль	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-15	118-124	Касими	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	
2-16	124-125	.	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	

#Text=¶Как сообщили Новости Армении – NEWS.am в пресс-службе Правительства Армении, Абрамян отметил важность развития двусторонних отношений в политической, экономической  и других  сферах, добавив, что для этого есть большой потенциал.
3-1	126-127	¶	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-2	127-130	Как	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-3	131-139	сообщили	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-4	140-147	Новости	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-5	148-155	Армении	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-6	156-157	–	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-7	158-162	NEWS	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-8	162-163	.	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-9	163-165	am	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-10	166-167	в	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-11	168-180	пресс-службе	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-12	181-194	Правительства	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-13	195-202	Армении	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-14	202-203	,	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-15	204-211	Абрамян	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-16	212-219	отметил	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-17	220-228	важность	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-18	229-237	развития	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-19	238-250	двусторонних	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-20	251-260	отношений	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-21	261-262	в	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-22	263-275	политической	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-23	275-276	,	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-24	277-290	экономической	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-25	292-293	и	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-26	294-300	других	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-27	302-308	сферах	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-28	308-309	,	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-29	310-317	добавив	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-30	317-318	,	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-31	319-322	что	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-32	323-326	для	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-33	327-332	этого	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-34	333-337	есть	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-35	338-345	большой	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-36	346-355	потенциал	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
3-37	355-356	.	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	

#Text=По его словам, Правительство Армении готово содействовать углублению  двусторонних экономических связей и реализации программ, направленных на их укрепление.
4-1	357-359	По	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-2	360-363	его	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-3	364-370	словам	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-4	370-371	,	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-5	372-385	Правительство	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-6	386-393	Армении	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-7	394-400	готово	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-8	401-414	содействовать	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-9	415-425	углублению	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-10	427-439	двусторонних	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-11	440-453	экономических	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-12	454-460	связей	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-13	461-462	и	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-14	463-473	реализации	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-15	474-482	программ	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-16	482-483	,	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-17	484-496	направленных	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-18	497-499	на	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-19	500-502	их	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-20	503-513	укрепление	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
4-21	513-514	.	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	

#Text=¶В свою очередь, Касими поблагодарил Абрамяна за содействие в деле укрепления отношений между двумя  странами.
5-1	516-517	¶	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-2	517-518	В	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-3	519-523	свою	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-4	524-531	очередь	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-5	531-532	,	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-6	533-539	Касими	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-7	540-552	поблагодарил	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-8	553-561	Абрамяна	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-9	562-564	за	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-10	565-575	содействие	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-11	576-577	в	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-12	578-582	деле	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-13	583-593	укрепления	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-14	594-603	отношений	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-15	604-609	между	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-16	610-615	двумя	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-17	617-625	странами	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	
5-18	625-626	.	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	

#Text=Он отметил, что в прошлом году увеличились объемы двустороннего товарооборота, были вложены инвестиции в сферы сельского хозяйства и туризма Армении.
6-1	628-630	Он	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-2	631-638	отметил	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-3	638-639	,	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-4	640-643	что	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-5	644-645	в	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-6	646-653	прошлом	_	*[2]	Year[2]	D[2]	1[2]	2015[2]	*[2]	*[6]	*[14]	Date[20]	*[20]	Year[20]	2015[20]	
6-7	654-658	году	_	*[2]	Year[2]	D[2]	1[2]	2015[2]	*[2]	*[6]	*[14]	Date[20]	*[20]	Year[20]	2015[20]	
6-8	659-670	увеличились	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-9	671-677	объемы	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-10	678-691	двустороннего	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-11	692-705	товарооборота	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-12	705-706	,	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-13	707-711	были	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-14	712-719	вложены	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-15	720-730	инвестиции	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-16	731-732	в	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-17	733-738	сферы	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-18	739-748	сельского	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-19	749-758	хозяйства	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-20	759-760	и	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-21	761-768	туризма	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-22	769-776	Армении	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
6-23	776-777	.	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	

#Text=¶По словам посла, инвесторы ОАЭ заинтересованы в инвестициях в Армении в различных областях, в том числе в сфере недвижимости страны, Сейчас подготавливается визит группы предпринимателей ОАЭ в Армению.
7-1	778-779	¶	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
7-2	779-781	По	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
7-3	782-788	словам	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
7-4	789-794	посла	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
7-5	794-795	,	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
7-6	796-805	инвесторы	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
7-7	806-809	ОАЭ	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
7-8	810-824	заинтересованы	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
7-9	825-826	в	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
7-10	827-838	инвестициях	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
7-11	839-840	в	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
