#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2016-05-13
1-1	0-1	¶	_	_	_	_	_	_	_	*[2]	*[8]	_	_	_	_	
1-2	1-5	2016	2016-W19-5[1]	_	_	_	_	_	_	*[2]	*[8]	Date[15]	*[15]	Day[15]	2016-05-13[15]	
1-3	5-6	-	2016-W19-5[1]	_	_	_	_	_	_	*[2]	*[8]	Date[15]	*[15]	Day[15]	2016-05-13[15]	
1-4	6-8	05	2016-W19-5[1]	_	_	_	_	_	_	*[2]	*[8]	Date[15]	*[15]	Day[15]	2016-05-13[15]	
1-5	8-9	-	2016-W19-5[1]	_	_	_	_	_	_	*[2]	*[8]	Date[15]	*[15]	Day[15]	2016-05-13[15]	
1-6	9-11	13	2016-W19-5[1]	_	_	_	_	_	_	*[2]	*[8]	Date[15]	*[15]	Day[15]	2016-05-13[15]	

#Text=¶ЮЖНО-САХАЛИНСК, 13 Мая 2016, 09:17 — REGNUM  Губернатор Сахалинской области Олег Кожемяко и глава префектуры Хоккайдо Харуми Такахаси обсудили возможность упрощения визового режима для жителей и гостей островных регионов, сообщает 13 мая пресс-центр правительства Сахалина.
2-1	13-14	¶	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-2	14-28	ЮЖНО-САХАЛИНСК	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-3	28-29	,	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-4	30-32	13	_	*	Day	-	-	13	*	*[3]	*[9]	Date[16]	*[16]	Day[16]	2016-05-13[16]	
2-5	33-36	Мая	_	*	MonthName	-	-	05	*	*[3]	*[9]	Date[16]	*[16]	Day[16]	2016-05-13[16]	
2-6	37-41	2016	_	*	Year	-	-	2016	*	*[3]	*[9]	Date[16]	*[16]	Day[16]	2016-05-13[16]	
2-7	41-42	,	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-8	43-45	09	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-9	45-46	:	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-10	46-48	17	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-11	49-50	—	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-12	51-57	REGNUM	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-13	59-69	Губернатор	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-14	70-81	Сахалинской	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-15	82-89	области	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-16	90-94	Олег	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-17	95-103	Кожемяко	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-18	104-105	и	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-19	106-111	глава	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-20	112-122	префектуры	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-21	123-131	Хоккайдо	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-22	132-138	Харуми	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-23	139-147	Такахаси	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-24	148-156	обсудили	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-25	157-168	возможность	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-26	169-178	упрощения	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-27	179-187	визового	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-28	188-194	режима	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-29	195-198	для	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-30	199-206	жителей	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-31	207-208	и	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-32	209-215	гостей	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-33	216-225	островных	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
2-34	226-234	регионов	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	
