#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-12-30
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	
1-2	2-6	2019	2019-W01-1[1]	_	_	_	_	_	_	_	*[5]	*[13]	Date[29]	*[29]	Day[29]	2019-12-30[29]	
1-3	6-7	-	2019-W01-1[1]	_	_	_	_	_	_	_	*[5]	*[13]	Date[29]	*[29]	Day[29]	2019-12-30[29]	
1-4	7-9	12	2019-W01-1[1]	_	_	_	_	_	_	_	*[5]	*[13]	Date[29]	*[29]	Day[29]	2019-12-30[29]	
1-5	9-10	-	2019-W01-1[1]	_	_	_	_	_	_	_	*[5]	*[13]	Date[29]	*[29]	Day[29]	2019-12-30[29]	
1-6	10-12	30	2019-W01-1[1]	_	_	_	_	_	_	_	*[5]	*[13]	Date[29]	*[29]	Day[29]	2019-12-30[29]	

#Text=¶Российские миллиардеры рекордно разбогатели
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
2-2	17-27	Российские	_	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
2-3	28-39	миллиардеры	_	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
2-4	40-48	рекордно	_	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	
2-5	49-60	разбогатели	_	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	

#Text=¶Состояние российских миллиардеров за 2019 год увеличилось на 52,9 миллиарда долларов.
3-1	64-65	¶	_	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
3-2	65-74	Состояние	_	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
3-3	75-85	российских	_	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
3-4	86-98	миллиардеров	_	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
3-5	99-101	за	_	_	_	_	_	_	_	_	*[7]	*[15]	_	_	_	_	
