#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2020-08-24
1-1	1-2	¶	_	_	_	_	_	_	_	*[2]	*[10]	_	_	_	_	
1-2	2-6	2020	2020-W35-1[1]	_	_	_	_	_	_	*[2]	*[10]	Date[25]	*[25]	Day[25]	2020-08-24[25]	
1-3	6-7	-	2020-W35-1[1]	_	_	_	_	_	_	*[2]	*[10]	Date[25]	*[25]	Day[25]	2020-08-24[25]	
1-4	7-9	08	2020-W35-1[1]	_	_	_	_	_	_	*[2]	*[10]	Date[25]	*[25]	Day[25]	2020-08-24[25]	
1-5	9-10	-	2020-W35-1[1]	_	_	_	_	_	_	*[2]	*[10]	Date[25]	*[25]	Day[25]	2020-08-24[25]	
1-6	10-12	24	2020-W35-1[1]	_	_	_	_	_	_	*[2]	*[10]	Date[25]	*[25]	Day[25]	2020-08-24[25]	

#Text=¶Россиян уличили в незнании своих долгов
2-1	16-17	¶	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-2	17-24	Россиян	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-3	25-32	уличили	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-4	33-34	в	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-5	35-43	незнании	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-6	44-49	своих	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	
2-7	50-56	долгов	_	_	_	_	_	_	_	*[3]	*[11]	_	_	_	_	

#Text=¶Большинство россиян не знает точный уровень своей долговой нагрузки и обязательств перед банками и микрокредитными организациями (МФО).
3-1	60-61	¶	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-2	61-72	Большинство	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-3	73-80	россиян	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-4	81-83	не	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-5	84-89	знает	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-6	90-96	точный	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-7	97-104	уровень	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-8	105-110	своей	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-9	111-119	долговой	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-10	120-128	нагрузки	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-11	129-130	и	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-12	131-143	обязательств	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-13	144-149	перед	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-14	150-157	банками	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-15	158-159	и	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-16	160-175	микрокредитными	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-17	176-189	организациями	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-18	190-191	(	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-19	191-194	МФО	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-20	194-195	)	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	
3-21	195-196	.	_	_	_	_	_	_	_	*[4]	*[12]	_	_	_	_	

#Text=К такому выводу пришли авторы исследования, проведенного Райффайзенбанком (есть в распоряжении «Ленты.
4-1	197-198	К	_	_	_	_	_	_	_	*[4]	*[13]	_	_	_	_	
