#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2016-05-13
1-1	0-1	¶	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	
1-2	1-5	2016	2016-W19-5[1]	_	_	_	_	_	_	*[4]	*[11]	Date[24]	*[24]	Day[24]	2016-05-13[24]	
1-3	5-6	-	2016-W19-5[1]	_	_	_	_	_	_	*[4]	*[11]	Date[24]	*[24]	Day[24]	2016-05-13[24]	
1-4	6-8	05	2016-W19-5[1]	_	_	_	_	_	_	*[4]	*[11]	Date[24]	*[24]	Day[24]	2016-05-13[24]	
1-5	8-9	-	2016-W19-5[1]	_	_	_	_	_	_	*[4]	*[11]	Date[24]	*[24]	Day[24]	2016-05-13[24]	
1-6	9-11	13	2016-W19-5[1]	_	_	_	_	_	_	*[4]	*[11]	Date[24]	*[24]	Day[24]	2016-05-13[24]	

#Text=¶КИЕВ, 13 Мая 2016, 11:45 — REGNUM  Премьер-министр Украины Владимир Гройсман провел встречу с министром национальной обороны Турции Исметом Йылмазом.
2-1	12-13	¶	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-2	13-17	КИЕВ	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-3	17-18	,	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-4	19-21	13	_	*	Day	-	-	13	*	*[5]	*[12]	Date[25]	*[25]	Day[25]	2016-05-13[25]	
2-5	22-25	Мая	_	*	MonthName	-	-	05	*	*[5]	*[12]	Date[25]	*[25]	Day[25]	2016-05-13[25]	
2-6	26-30	2016	_	*	Year	-	-	2016	*	*[5]	*[12]	Date[25]	*[25]	Day[25]	2016-05-13[25]	
2-7	30-31	,	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-8	32-34	11	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-9	34-35	:	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-10	35-37	45	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-11	38-39	—	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-12	40-46	REGNUM	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-13	48-63	Премьер-министр	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-14	64-71	Украины	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-15	72-80	Владимир	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-16	81-89	Гройсман	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-17	90-96	провел	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-18	97-104	встречу	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-19	105-106	с	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
2-20	107-116	министром	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	
