#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-07-09
1-1	1-2	¶	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	
1-2	2-6	2019	2019-W28-2[1]	_	_	_	_	_	_	*[5]	*[11]	Date[21]	*[21]	Day[21]	2019-07-09[21]	
1-3	6-7	-	2019-W28-2[1]	_	_	_	_	_	_	*[5]	*[11]	Date[21]	*[21]	Day[21]	2019-07-09[21]	
1-4	7-9	07	2019-W28-2[1]	_	_	_	_	_	_	*[5]	*[11]	Date[21]	*[21]	Day[21]	2019-07-09[21]	
1-5	9-10	-	2019-W28-2[1]	_	_	_	_	_	_	*[5]	*[11]	Date[21]	*[21]	Day[21]	2019-07-09[21]	
1-6	10-12	09	2019-W28-2[1]	_	_	_	_	_	_	*[5]	*[11]	Date[21]	*[21]	Day[21]	2019-07-09[21]	

#Text=¶Северная Осетия отчиталась о скорости строительства жилья
2-1	16-17	¶	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
2-2	17-25	Северная	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
2-3	26-32	Осетия	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
2-4	33-43	отчиталась	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
2-5	44-45	о	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
2-6	46-54	скорости	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
2-7	55-68	строительства	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	
2-8	69-74	жилья	_	_	_	_	_	_	_	*[6]	*[12]	_	_	_	_	

#Text=¶Северная Осетия выполнила план по вводу жилья в рамках нацпроекта «Жилье и городская среда» наполовину.
3-1	78-79	¶	_	_	_	_	_	_	_	*[7]	*[13]	_	_	_	_	
3-2	79-87	Северная	_	_	_	_	_	_	_	*[7]	*[13]	_	_	_	_	
3-3	88-94	Осетия	_	_	_	_	_	_	_	*[7]	*[13]	_	_	_	_	
3-4	95-104	выполнила	_	_	_	_	_	_	_	*[7]	*[13]	_	_	_	_	
