#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2018-10-06
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[21]	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
1-2	2-6	2018	2018-W40-6[1]	_	_	_	_	_	_	_	*[21]	*[52]	Date[116]	*[116]	Day[116]	2018-10-06[116]	_	_	_	_	_	_	_	_	_	
1-3	6-7	-	2018-W40-6[1]	_	_	_	_	_	_	_	*[21]	*[52]	Date[116]	*[116]	Day[116]	2018-10-06[116]	_	_	_	_	_	_	_	_	_	
1-4	7-9	10	2018-W40-6[1]	_	_	_	_	_	_	_	*[21]	*[52]	Date[116]	*[116]	Day[116]	2018-10-06[116]	_	_	_	_	_	_	_	_	_	
1-5	9-10	-	2018-W40-6[1]	_	_	_	_	_	_	_	*[21]	*[52]	Date[116]	*[116]	Day[116]	2018-10-06[116]	_	_	_	_	_	_	_	_	_	
1-6	10-12	06	2018-W40-6[1]	_	_	_	_	_	_	_	*[21]	*[52]	Date[116]	*[116]	Day[116]	2018-10-06[116]	_	_	_	_	_	_	_	_	_	

#Text=¶Чей медведь?
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[22]	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-2	17-20	Чей	_	_	_	_	_	_	_	_	*[22]	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-3	21-28	медведь	_	_	_	_	_	_	_	_	*[22]	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-4	28-29	?	_	_	_	_	_	_	_	_	*[22]	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Как связано дело полковника ФСБ Сергея Михайлова с разоблачением офицеров ГРУ и кибергруппировки Fancy Bear
3-1	33-34	¶	_	_	_	_	_	_	_	_	*[23]	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
