#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-02-20
1-1	1-2	¶	_	_	_	_	_	_	_	_	*[6]	*[16]	_	_	_	_	
1-2	2-6	2019	2019-W08-3[1]	_	_	_	_	_	_	_	*[6]	*[16]	Date[28]	*[28]	Day[28]	*[28]	
1-3	6-7	-	2019-W08-3[1]	_	_	_	_	_	_	_	*[6]	*[16]	Date[28]	*[28]	Day[28]	*[28]	
1-4	7-9	02	2019-W08-3[1]	_	_	_	_	_	_	_	*[6]	*[16]	Date[28]	*[28]	Day[28]	*[28]	
1-5	9-10	-	2019-W08-3[1]	_	_	_	_	_	_	_	*[6]	*[16]	Date[28]	*[28]	Day[28]	*[28]	
1-6	10-12	20	2019-W08-3[1]	_	_	_	_	_	_	_	*[6]	*[16]	Date[28]	*[28]	Day[28]	*[28]	

#Text=¶Не устраивают условия.
2-1	16-17	¶	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	
2-2	17-19	Не	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	
2-3	20-30	устраивают	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	
2-4	31-38	условия	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	
2-5	38-39	.	_	_	_	_	_	_	_	_	*[7]	*[17]	_	_	_	_	

#Text=Турция отказалась покупать у США комплексы Patriot
3-1	40-46	Турция	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
3-2	47-57	отказалась	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
3-3	58-66	покупать	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
3-4	67-68	у	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
3-5	69-72	США	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
3-6	73-82	комплексы	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	
3-7	83-90	Patriot	_	_	_	_	_	_	_	_	*[7]	*[18]	_	_	_	_	

#Text=¶Предложение США о продаже зенитно-ракетных комплексов (ЗРК) Patriot не может быть принято Турцией в нынешнем виде, заявил глава Управления оборонной промышленности Турции Исмаил Демир 20 февраля в эфире телеканала NTV.
4-1	94-95	¶	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-2	95-106	Предложение	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-3	107-110	США	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-4	111-112	о	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-5	113-120	продаже	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-6	121-137	зенитно-ракетных	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-7	138-148	комплексов	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-8	149-150	(	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-9	150-153	ЗРК	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-10	153-154	)	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-11	155-162	Patriot	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-12	163-165	не	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-13	166-171	может	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-14	172-176	быть	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-15	177-184	принято	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-16	185-192	Турцией	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-17	193-194	в	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-18	195-203	нынешнем	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-19	204-208	виде	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-20	208-209	,	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-21	210-216	заявил	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-22	217-222	глава	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-23	223-233	Управления	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-24	234-243	оборонной	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-25	244-258	промышленности	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-26	259-265	Турции	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-27	266-272	Исмаил	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-28	273-278	Демир	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-29	279-281	20	_	_	*	Day	-	-	20	*	*[8]	*[19]	Date[29]	*[29]	Day[29]	*[29]	
4-30	282-289	февраля	_	_	*	MonthName	DA	4	ФЕВРАЛЬ	*	*[8]	*[19]	Date[29]	*[29]	Day[29]	*[29]	
4-31	290-291	в	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-32	292-297	эфире	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-33	298-308	телеканала	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-34	309-312	NTV	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	
4-35	312-313	.	_	_	_	_	_	_	_	_	*[8]	*[19]	_	_	_	_	

#Text=¶Демир отметил, что на запрос Турции о поставке систем Patriot США ответили только спустя полтора года, причем условия и детали сделанного Соединенными Штатами предложения не позволяют Турции его принять.
5-1	317-318	¶	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-2	318-323	Демир	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-3	324-331	отметил	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-4	331-332	,	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-5	333-336	что	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-6	337-339	на	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-7	340-346	запрос	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-8	347-353	Турции	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-9	354-355	о	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-10	356-364	поставке	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-11	365-371	систем	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-12	372-379	Patriot	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-13	380-383	США	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-14	384-392	ответили	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-15	393-399	только	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-16	400-406	спустя	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-17	407-414	полтора	_	P???[2]	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-18	415-419	года	_	P???[2]	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
5-19	419-420	,	_	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
